EdgeA,EdgeB,FamilyWeight,LanguageWeight,WordWeight
486,712,1,1,1
486,815,1,1,1
1946,860,1,1,1
1946,1557,1,1,1
1946,393,1,1,1
230,190,1,1,2
230,245,5,7,7
230,333,1,1,1
230,1585,1,1,1
230,1672,1,1,1
230,1090,1,1,1
230,1928,1,1,1
230,1571,1,1,1
230,391,1,1,1
230,1633,1,1,1
230,1454,1,2,2
230,338,1,1,1
230,275,1,1,1
230,175,1,1,1
230,757,1,1,1
230,715,1,1,1
230,1084,1,1,1
230,1456,1,1,1
230,203,1,1,1
230,38,1,1,1
230,827,1,1,1
230,1337,1,1,1
230,1839,1,1,1
230,7,1,1,1
230,1443,1,1,1
230,224,1,1,1
230,586,1,1,1
230,1278,1,1,1
230,52,1,1,1
230,352,1,1,1
230,1767,4,4,4
230,1869,1,1,1
230,1950,1,1,1
230,2017,1,1,1
230,212,1,1,1
230,1218,1,1,1
230,1439,2,2,2
230,1280,1,1,1
230,1213,1,1,1
230,695,1,1,1
230,943,1,1,1
230,1220,1,1,1
230,2125,1,1,1
230,1966,1,1,1
230,704,2,2,2
230,1449,4,6,6
230,1087,1,1,1
230,141,1,1,1
230,1576,1,1,1
230,2144,1,1,1
230,1382,1,1,1
230,1821,3,3,3
230,274,1,1,1
963,1977,1,1,1
963,832,1,1,1
963,763,1,4,4
963,1950,1,2,2
963,1298,2,2,2
963,1612,5,5,5
963,580,1,2,2
963,1309,1,1,1
963,1559,1,1,1
963,678,1,1,1
963,1819,1,1,1
963,1497,2,2,2
963,384,1,1,1
963,1200,1,1,1
963,413,1,1,1
963,933,1,1,1
963,628,1,1,1
963,1599,2,10,10
963,1286,1,1,1
963,397,1,1,1
963,1450,1,1,1
963,1667,1,1,1
963,629,1,1,1
963,688,1,1,1
963,648,26,42,42
963,1690,1,1,1
963,1672,2,2,2
963,782,1,1,1
963,704,1,1,1
420,1300,1,2,2
420,906,5,10,18
420,1012,1,1,1
420,649,3,3,3
420,2139,1,1,1
420,1442,1,1,1
420,1927,1,1,1
420,49,1,1,1
420,10,1,1,1
420,171,1,1,1
420,53,1,1,1
420,1456,1,1,1
420,1541,1,1,1
420,170,1,1,1
420,19,1,2,2
420,652,1,1,1
420,1227,2,3,3
420,757,1,1,1
420,89,1,1,1
420,166,1,1,1
420,586,1,1,1
420,6,1,1,1
420,606,1,1,1
420,653,3,3,3
420,154,1,1,1
420,260,2,2,2
420,1787,1,1,1
420,1402,1,1,1
420,1517,1,1,1
420,1803,5,8,8
420,1187,1,1,1
420,1085,1,1,1
420,1763,2,2,2
420,1247,1,1,1
420,624,1,1,1
420,1244,2,2,2
420,2575,1,1,1
420,1272,1,1,1
420,626,1,1,1
420,628,1,1,1
420,205,1,1,1
420,272,1,1,1
420,738,2,2,2
420,755,1,1,1
420,2267,1,1,4
420,1931,1,1,1
420,781,1,1,1
420,388,1,1,1
420,2266,1,1,2
420,829,1,2,2
420,1075,1,1,1
1869,578,1,1,1
1869,1617,1,1,1
1869,1521,1,1,1
1869,932,1,1,1
1869,1446,1,1,1
1869,123,1,1,1
1869,1784,2,2,2
1869,1605,1,1,1
1869,1090,1,1,1
1869,1571,6,8,8
1869,676,1,1,1
1869,1509,1,1,1
1869,1613,1,1,1
1869,371,6,6,6
1869,856,1,4,4
1869,412,2,2,2
1869,1902,1,1,1
1869,873,1,1,1
1869,390,1,1,1
1869,1823,1,1,1
1869,715,2,2,2
1869,657,2,2,2
1869,413,1,2,2
1869,1447,1,1,1
1869,203,1,1,1
1869,1559,1,1,1
1869,713,1,1,2
1869,694,8,16,16
1869,414,1,3,3
1869,602,1,1,1
1869,7,2,2,2
1869,96,1,1,1
1869,1261,1,1,1
1869,700,2,7,7
1869,1749,8,36,38
1869,161,1,1,1
1869,718,11,12,13
1869,1278,1,1,1
1869,2135,3,5,5
1869,1256,1,1,1
1869,692,2,4,4
1869,1215,1,1,1
1869,1100,1,1,1
1869,633,1,1,1
1869,1448,2,3,3
1869,808,1,1,1
1869,218,1,1,1
1869,1426,1,1,1
1869,415,1,1,1
1869,1839,2,2,2
1869,1423,1,1,1
1869,1309,1,1,1
1869,1270,1,1,1
1869,2008,1,1,1
1869,1084,3,3,3
1869,1807,1,1,1
1869,1269,1,1,1
1869,2131,1,1,1
1869,658,1,1,1
1869,691,1,1,1
1869,478,1,1,1
1869,1942,1,1,1
1869,1449,1,1,1
1869,755,1,1,1
1869,702,3,4,4
1869,1806,1,1,1
1869,1619,1,1,1
1869,1504,1,1,1
1869,1122,1,1,1
1869,1817,1,1,1
1869,1409,1,1,1
1869,1618,1,1,1
1869,73,1,1,1
1869,1264,2,2,2
1869,158,1,1,1
1869,2021,3,5,5
1869,1828,4,4,4
1869,1832,1,1,1
329,264,1,1,1
329,1203,1,1,1
329,994,1,1,1
329,1187,1,1,1
329,1622,1,1,1
329,1313,1,1,1
329,1381,4,6,6
329,1204,1,1,1
329,721,1,1,1
329,588,1,1,1
329,598,1,1,1
329,587,1,1,1
329,56,1,1,1
329,667,1,1,1
329,38,1,1,1
329,620,1,1,1
329,1674,1,1,1
329,390,1,1,1
329,1458,1,1,1
329,232,1,1,1
329,1243,1,1,1
329,1199,1,1,1
329,1760,1,1,1
329,585,1,2,2
329,1914,1,1,1
1310,1427,1,1,1
1310,1410,4,5,5
1310,1776,1,1,1
1310,1702,1,1,1
1310,241,1,1,1
1310,3,1,1,2
1310,1074,1,1,1
1310,174,1,1,1
1310,1218,1,1,1
1310,1252,1,1,1
1310,1612,1,1,1
1310,851,1,1,4
1310,82,1,1,1
1310,372,1,1,1
1310,628,1,1,1
1310,194,1,1,1
1310,2146,1,1,1
1310,1396,1,1,1
1310,1680,1,1,1
1310,1583,1,1,1
1310,156,1,1,1
1310,2138,1,1,1
1310,743,1,1,1
1310,1602,1,1,1
1310,686,1,1,1
1310,1536,1,1,1
1310,1495,1,1,1
1310,1476,1,1,1
1310,392,1,1,1
1310,698,15,70,77
1310,1631,3,3,3
1310,482,1,2,2
1310,504,2,2,2
1310,790,1,1,1
1310,503,1,1,1
1310,1092,1,1,1
506,1130,1,1,1
506,1071,1,1,1
506,714,2,2,2
506,1733,1,1,1
506,632,1,2,2
506,1420,1,1,1
506,1513,1,1,1
506,605,4,4,4
506,1221,1,1,1
506,1352,1,1,1
506,592,1,1,1
506,987,1,1,1
506,1596,1,1,1
506,680,1,1,1
506,1508,1,1,1
506,862,1,2,2
506,1291,1,1,1
506,1575,1,1,2
416,1970,4,54,61
416,1844,4,55,62
416,1664,2,2,2
416,1227,1,1,1
416,694,1,1,1
416,1170,1,1,1
416,95,1,1,1
416,740,2,7,7
416,1098,1,1,1
416,184,1,1,1
416,191,1,1,1
416,793,1,1,1
416,1425,1,1,1
828,1185,1,1,1
678,1687,1,1,1
678,636,1,1,1
678,1445,1,1,1
678,933,1,1,1
678,101,1,1,1
678,1487,1,1,1
678,505,1,1,1
678,1201,1,2,2
678,1313,1,1,1
678,1145,1,1,1
678,1040,2,3,3
678,478,1,1,1
678,690,1,1,1
678,1423,1,1,1
678,489,1,1,1
678,1393,1,1,1
678,1594,1,1,1
678,1559,1,1,1
678,1155,1,2,2
678,342,1,1,1
678,1449,1,1,1
678,138,1,1,1
678,36,1,1,1
678,285,1,1,1
678,580,1,1,1
678,785,1,1,1
678,798,1,2,2
678,211,1,1,1
678,1364,1,1,1
678,649,1,1,1
678,189,2,3,3
678,670,1,1,1
678,1450,1,2,2
678,1667,1,4,4
678,1217,1,1,1
678,333,1,1,1
678,1510,6,15,17
678,648,1,1,1
678,924,1,1,1
678,274,1,1,1
678,1690,1,2,2
1220,1246,1,1,1
1220,1509,1,1,1
1220,906,1,1,2
1220,621,1,1,1
1220,1090,1,1,1
1220,724,1,1,1
1220,796,1,1,1
1220,1704,1,1,1
1220,239,1,1,1
1220,801,1,1,1
1220,1535,1,1,1
1220,1508,1,1,1
1220,2002,1,1,1
1220,1406,1,1,1
1220,1219,1,1,1
1220,1936,1,2,2
1220,889,1,1,1
1220,652,1,1,1
1220,117,1,1,1
1220,1047,1,1,1
1220,1803,1,1,2
1220,1418,1,1,1
1220,1292,1,1,1
1220,863,1,1,1
1220,1222,3,6,7
1220,1447,1,1,1
1220,794,1,1,1
1220,1948,1,1,1
1220,817,1,1,1
1220,1265,1,1,1
1220,1485,1,1,1
1220,1387,1,1,1
1220,666,1,1,1
1220,2262,1,1,1
1220,1203,1,1,1
1220,1862,1,1,1
1220,743,1,1,1
1220,631,1,1,1
1220,690,1,1,1
1220,159,1,1,1
1220,890,1,1,1
1220,213,1,1,1
1220,615,1,1,1
1220,848,1,1,1
1220,271,1,1,1
1220,714,1,1,1
1220,323,2,3,3
1220,1657,1,1,2
1220,628,1,1,1
1220,112,1,1,1
1220,709,1,1,1
1220,221,1,1,1
1220,1468,1,1,1
1220,333,2,2,2
1220,1855,1,1,1
1220,742,2,2,2
1220,1390,1,1,1
1220,834,3,4,4
1220,73,1,1,1
1220,21,1,1,1
1220,711,1,1,1
1220,1812,1,1,1
1220,1245,1,1,1
2146,204,1,1,1
2146,1232,1,1,1
2146,737,2,2,2
2146,1401,1,1,1
2146,1192,1,1,1
2146,1507,1,1,1
2146,745,1,1,1
2146,676,1,1,1
2146,1733,1,1,1
2146,1209,1,1,1
2146,194,1,1,1
2146,1644,1,1,1
2146,1667,1,1,1
2146,731,1,1,1
2146,777,1,1,1
2146,1825,1,1,1
2146,211,1,1,1
2146,1175,1,1,1
2146,1588,1,1,1
2146,789,1,1,1
2146,1753,1,1,1
2146,1447,1,1,1
2146,333,1,1,1
2146,1172,1,1,1
2146,1156,1,1,1
2146,1300,1,1,1
2146,859,1,1,1
2146,1410,1,1,1
2146,1113,1,1,1
2146,183,17,71,75
2146,1143,2,4,4
2146,1398,1,1,1
2146,1561,1,1,1
2146,1776,1,1,1
2146,1291,1,1,1
2146,493,1,1,1
2146,27,1,1,1
2146,1536,1,1,1
2146,1493,1,1,1
2146,1035,1,1,2
2146,383,1,1,1
2146,643,1,1,1
2146,730,1,1,1
2146,1685,1,1,1
2146,375,1,1,1
2146,635,1,1,1
2146,1239,1,1,1
2146,1726,1,1,1
2146,1252,2,2,2
2146,8,1,1,1
2146,1428,1,1,1
2146,1430,1,1,1
2146,1689,1,1,1
2146,390,1,1,1
2146,719,1,1,1
2146,708,1,1,1
2146,837,1,1,1
2146,301,1,1,1
2146,1848,1,1,1
2146,311,1,1,1
2146,1286,1,1,1
2146,281,1,1,1
2146,80,1,1,1
2146,1422,1,1,1
2146,501,1,1,1
2146,121,1,1,1
2146,479,1,1,1
2146,345,1,1,1
2146,289,1,1,1
2146,960,1,1,1
2146,178,1,1,1
2146,1100,5,8,8
2146,945,1,1,1
2146,1767,1,1,1
2146,1355,1,1,1
2146,1233,1,1,1
2146,381,1,1,1
2146,1583,1,1,1
2146,1971,1,1,1
2146,141,8,8,8
2146,1675,1,1,1
2146,762,1,1,1
2146,372,1,1,1
2146,606,1,1,1
2146,31,1,1,1
2146,1269,1,1,1
2146,1686,1,1,1
2146,2575,1,1,1
2146,1565,1,1,1
2146,488,1,1,1
2146,792,2,3,3
2146,100,1,1,1
2146,1434,1,1,1
747,710,2,2,2
302,1401,1,1,1
302,930,4,4,4
302,1927,1,1,1
302,1561,1,1,1
302,1005,1,1,1
302,1128,1,1,1
302,1371,1,1,1
302,1992,1,1,1
302,194,4,6,6
302,1323,1,1,1
302,344,1,2,2
302,1394,1,1,1
302,1644,9,13,13
302,1358,1,1,1
302,683,5,5,8
302,113,1,1,1
302,1959,1,1,1
302,1866,1,1,1
302,1664,1,1,1
302,1123,1,1,1
302,490,2,6,6
302,714,2,2,2
302,817,1,1,1
302,1391,1,1,1
302,1915,1,1,1
302,1204,1,5,5
302,1300,1,1,1
302,805,1,1,1
302,1767,1,1,1
302,763,1,4,4
302,1726,1,1,1
302,1480,1,1,1
302,1077,1,1,1
302,1210,1,1,1
302,1032,1,1,1
302,2259,1,1,1
302,492,2,2,2
302,789,10,13,18
302,1958,1,1,1
302,1966,1,1,1
302,667,1,1,1
302,1669,2,2,2
302,1087,1,1,1
302,1801,3,5,5
302,670,2,2,2
302,1632,1,1,1
302,629,1,2,2
302,1105,1,1,1
302,1388,1,1,1
302,262,1,1,1
302,1248,1,1,1
302,1562,1,1,1
208,838,1,1,1
208,1904,1,1,1
208,1178,3,3,3
208,245,1,1,1
208,1388,1,1,1
208,1808,2,2,2
208,1161,1,1,1
208,1977,1,1,1
208,239,1,1,1
208,1879,1,1,1
208,2002,1,1,1
208,1440,2,2,2
208,1414,1,1,1
208,102,9,11,11
208,337,1,1,1
208,1829,1,1,1
208,1494,1,1,1
208,1221,5,9,9
208,1874,1,1,1
208,879,1,1,1
208,1602,1,1,1
208,1188,1,1,1
208,73,1,1,1
208,1655,1,1,1
208,345,1,1,1
208,1039,1,1,1
208,2118,1,2,2
1493,1246,1,1,1
1493,299,1,1,1
1493,1475,1,1,1
1493,1825,1,1,1
1493,1270,1,1,1
1493,1730,1,1,1
1493,883,1,1,1
1493,1733,1,1,1
1493,10,1,1,1
1493,643,1,1,1
1493,1644,1,1,1
1493,1241,4,4,5
1493,580,1,1,1
1493,1567,1,1,1
1493,789,1,1,1
1493,411,1,1,1
1493,1422,1,1,1
1493,1447,1,1,1
1493,1405,1,1,1
1493,1917,1,1,1
1493,1236,1,1,1
1493,964,1,1,1
1493,1459,1,1,1
1493,383,1,1,1
1493,1504,1,1,1
1493,633,1,1,1
1493,1242,4,4,4
1493,1640,1,1,1
1493,1300,1,1,1
1493,1233,1,1,1
1493,1678,1,1,1
1493,1622,1,1,1
1493,691,1,1,1
1493,1225,1,1,1
1493,1675,1,1,1
1493,1561,1,1,1
1493,1580,8,51,56
1493,1209,1,1,1
1493,1269,1,1,1
1493,232,1,1,1
1493,2125,1,1,1
1493,151,1,1,1
1493,1816,1,1,1
1493,1849,1,1,1
1493,1942,1,1,1
1493,2575,1,1,1
1493,1565,1,1,1
1493,1820,1,1,1
1493,221,1,1,1
1493,727,1,1,1
1493,100,1,1,1
1493,1352,1,1,2
1493,1035,1,1,2
1493,1743,1,1,1
1493,862,1,1,1
1493,1316,1,1,1
1493,1577,1,1,1
1107,1920,1,1,1
1107,568,4,6,6
1107,1293,1,1,1
1107,1075,1,1,1
1107,2014,3,4,4
1107,1335,1,1,1
1107,1564,1,1,1
1107,1194,1,1,1
1107,1090,5,8,8
1107,676,2,2,2
1107,644,1,1,1
1107,1519,1,1,1
1107,762,1,1,1
1107,421,1,1,1
1107,695,1,1,1
1107,1209,1,1,1
1107,1521,1,1,1
1107,1456,1,1,1
1107,765,1,1,1
1107,1587,1,1,1
1107,1387,1,1,1
1107,1095,1,1,1
1107,1990,1,1,1
1107,582,1,1,1
1107,1558,1,1,1
1107,1264,1,1,1
1107,749,2,3,3
1107,663,1,1,1
1107,1922,5,5,5
1107,1752,14,26,28
1107,479,1,3,3
1107,1278,1,1,1
1107,981,1,1,1
1107,705,3,3,3
1107,367,1,1,1
1107,622,1,1,1
1107,1280,1,1,1
1107,748,1,1,1
2131,1625,1,1,1
2131,1446,1,1,1
2131,1133,1,1,1
2131,1507,1,1,1
2131,59,2,2,3
2131,970,1,1,1
2131,801,1,1,1
2131,1484,1,1,1
2131,657,1,1,1
2131,156,1,1,1
2131,714,1,1,1
2131,163,1,1,1
2131,1576,1,1,1
2131,1494,1,1,1
2131,694,1,1,1
2131,630,8,13,15
2131,250,2,2,2
2131,1595,1,2,2
2131,1749,1,1,1
2131,88,1,1,1
2131,718,1,1,1
2131,1566,1,1,1
2131,887,1,1,1
2131,1204,1,1,1
2131,605,1,1,1
2131,67,1,1,1
2131,1225,1,1,1
2131,889,3,3,3
2131,1273,12,15,15
2131,345,1,1,1
2131,191,1,1,1
2131,323,2,2,2
2131,1221,1,1,1
2131,1485,1,1,1
2131,42,1,1,1
2131,1942,1,1,1
2131,665,1,1,1
2131,702,1,1,1
2131,221,8,11,13
2131,1870,1,1,1
