EdgeA,EdgeB,FamilyWeight,LanguageWeight,WordWeight
1488,1290,1,1,1
800,379,1,1,1
800,1243,1,1,1
800,772,1,1,1
800,1033,1,1,1
800,892,1,1,1
800,1763,1,1,1
800,1410,1,1,1
800,88,1,1,1
800,272,1,1,1
800,1712,1,1,1
800,744,1,1,1
800,1209,1,1,1
800,1301,3,3,3
800,1277,1,1,1
800,277,1,1,1
800,819,1,1,1
800,11,1,1,1
800,834,6,7,7
800,192,1,1,1
800,1233,1,1,1
800,504,1,1,1
800,1457,1,1,1
800,386,1,1,1
800,785,1,1,1
800,906,1,1,1
800,498,3,5,5
800,1709,1,1,1
800,1297,18,23,23
800,1600,2,2,2
800,1963,1,1,1
800,1673,1,1,1
800,1208,1,1,1
800,677,1,1,1
800,171,1,1,1
800,628,1,1,1
800,490,1,1,1
800,809,1,1,1
800,1216,1,1,1
800,779,2,2,2
800,1371,1,1,1
800,344,2,2,2
800,1081,1,1,1
800,1940,1,1,1
800,832,1,1,1
800,191,1,1,1
800,1801,1,1,1
800,1251,1,1,1
800,18,1,1,1
800,1212,1,1,1
800,1811,1,1,1
800,1463,1,1,1
800,1778,1,1,1
800,1816,1,1,1
800,1131,1,1,1
800,1130,1,1,1
800,1905,1,1,1
800,1745,10,53,56
1757,1856,1,1,2
1757,1443,1,1,1
1757,1265,1,1,1
1757,952,1,1,1
1757,1501,1,1,1
1757,1728,1,1,1
1757,1564,3,3,3
1757,606,1,1,1
1757,695,1,1,1
1757,210,1,1,1
1757,721,1,1,1
1757,2261,1,1,1
1757,1847,3,3,3
1757,86,1,1,1
1757,262,1,1,1
1757,1416,1,1,1
1757,1141,1,1,1
1757,1747,1,1,1
1757,708,1,1,1
1757,1749,1,1,1
1757,1169,1,1,1
1757,1000,1,1,1
1757,215,1,1,1
1757,1246,1,1,1
1757,1496,1,1,1
1757,1560,1,1,2
1757,1819,1,1,1
1757,755,1,1,1
1757,1601,7,7,9
1757,1874,1,1,1
1757,1123,1,1,1
1757,1576,1,1,1
1757,1286,1,1,1
1757,2139,1,1,1
874,717,2,2,2
874,658,1,1,1
874,862,2,2,2
874,942,4,4,4
874,644,1,1,1
874,1340,1,1,1
874,1252,1,1,1
874,356,1,1,1
874,1069,1,1,1
874,1455,1,1,1
133,2253,1,1,1
133,170,1,1,1
133,1113,1,1,1
133,1336,1,1,1
133,605,1,1,1
133,1840,2,3,3
133,1051,1,1,1
133,1198,1,1,1
133,1033,1,1,1
133,1735,1,1,1
133,2262,1,1,1
133,1447,1,1,1
133,1838,1,1,1
133,1498,1,1,1
133,1547,1,1,1
133,525,1,1,1
133,1417,2,2,2
133,1526,1,1,1
133,1847,1,1,1
133,121,5,10,10
133,713,1,1,1
133,262,1,1,1
133,1446,1,2,2
133,834,1,1,1
133,1545,1,1,1
133,292,1,1,1
133,1046,1,1,1
133,721,1,1,1
133,1457,4,4,4
133,289,1,2,2
133,714,1,1,1
133,2575,3,4,4
133,1898,1,1,1
133,1839,1,1,1
133,234,1,1,1
133,52,1,1,1
133,1917,2,2,2
133,338,1,1,1
133,485,1,1,1
133,1403,1,1,1
133,861,1,1,1
133,1787,3,3,3
133,155,1,1,1
133,430,5,5,5
133,581,1,1,1
133,383,1,1,1
133,1435,1,1,1
133,1068,1,5,5
133,256,1,1,1
133,1263,1,1,1
133,1428,1,1,1
133,274,1,1,1
133,171,1,1,1
133,1849,1,1,1
133,1729,40,99,105
133,1558,1,1,1
133,1487,1,1,1
133,700,1,2,2
133,333,10,13,14
133,321,2,2,2
133,277,1,1,1
133,108,2,2,2
133,1355,1,2,2
133,1432,1,1,1
133,1172,1,1,1
133,288,1,1,1
133,1217,1,1,1
133,215,1,1,1
133,962,1,1,1
133,43,1,1,1
133,1580,1,1,1
133,1599,1,1,1
133,621,1,1,1
133,998,1,1,1
133,1152,1,1,1
133,2252,1,1,1
133,355,1,1,1
133,769,1,1,1
133,1314,1,1,1
485,1068,1,1,1
485,1446,1,1,1
485,1621,1,1,1
485,956,4,4,4
485,1188,1,1,1
485,1848,1,1,1
485,1840,1,1,1
485,1660,16,38,44
485,1294,1,1,1
485,199,1,1,1
485,375,1,1,1
485,1293,1,1,1
485,1729,1,1,1
485,1766,1,1,1
485,700,1,1,1
485,1928,1,1,1
485,1301,1,1,1
485,1764,1,1,1
485,48,2,2,2
485,44,1,1,1
485,2249,1,1,1
485,1523,1,1,1
485,425,1,1,1
485,1098,1,1,1
485,355,1,1,1
485,2575,1,1,1
485,1494,4,4,4
485,1388,1,1,1
485,879,1,1,1
485,1088,1,1,1
485,1152,1,1,1
485,1752,3,4,4
485,119,1,1,2
485,641,1,1,1
485,643,1,1,1
485,155,1,1,1
485,1278,1,1,1
485,1314,1,1,1
1180,1515,1,1,1
1180,1179,8,14,14
1180,1174,2,2,2
1180,2138,1,1,1
1180,1314,1,1,1
1180,343,1,1,1
1297,1381,1,1,1
1297,539,1,1,1
1297,1188,1,1,1
1297,2125,1,1,1
1297,241,1,1,1
1297,1605,1,1,1
1297,1211,1,1,1
1297,1571,1,1,1
1297,1417,1,1,1
1297,1209,1,1,1
1297,1301,27,84,86
1297,690,2,2,2
1297,834,1,1,1
1297,1768,2,2,2
1297,657,1,1,1
1297,227,1,1,1
1297,2118,1,1,1
1297,887,1,1,1
1297,1267,1,2,2
1297,906,1,1,1
1297,718,1,1,1
1297,1389,1,1,1
1297,585,1,1,1
1297,498,5,6,6
1297,1600,1,1,1
1297,1673,1,1,1
1297,1906,1,1,1
1297,579,1,1,1
1297,476,1,3,3
1297,2014,2,2,2
1297,343,1,1,1
1297,404,1,1,1
1297,1913,1,1,1
1297,809,2,2,2
1297,1750,1,2,2
1297,1663,1,1,1
1297,1371,1,1,1
1297,635,1,1,1
1297,1256,1,1,1
1297,1753,1,1,1
1297,710,1,1,1
1297,1394,5,6,6
1297,318,5,6,6
1297,136,1,1,1
1297,2135,1,1,1
1297,1071,1,1,1
1297,1476,1,1,1
1297,923,1,1,1
1297,666,1,1,1
1297,1530,1,2,2
1297,980,2,2,2
1297,793,1,1,1
1297,803,1,1,1
1297,863,1,1,1
1297,1745,2,4,4
1297,812,1,1,1
1939,1875,1,1,1
1939,1115,1,1,1
1939,2022,1,1,1
1939,44,1,1,2
1939,1268,1,1,1
1939,1712,5,6,6
1939,724,1,1,1
1939,977,1,1,1
1939,1458,2,2,2
1939,1399,1,1,1
1939,65,1,1,1
1939,1409,1,1,1
1939,381,1,1,1
1939,159,1,1,1
1939,24,1,1,1
1939,593,1,1,1
1939,1210,1,1,1
1939,1675,7,7,7
1939,1275,1,1,1
1939,8,2,2,2
1939,1932,1,1,1
1939,1128,1,1,1
1939,1623,1,1,1
1673,1303,2,3,3
1673,1710,1,1,1
1673,1537,1,1,1
1673,357,1,1,1
1673,677,1,1,1
1673,1605,1,1,1
1673,1763,1,1,1
1673,626,2,2,2
1673,493,1,3,3
1673,1252,1,1,1
1673,1209,1,1,1
1673,1399,1,1,1
1673,1277,25,101,105
1673,1450,1,1,1
1673,1744,2,2,2
1673,40,1,1,1
1673,658,1,1,1
1673,682,1,1,1
1673,409,2,2,2
1673,981,3,3,3
1673,1674,1,3,3
1673,1474,1,2,2
1673,1817,1,1,1
1673,1257,8,9,9
1673,1269,1,1,1
1673,1256,1,1,1
1673,498,1,1,1
1673,965,1,1,1
1673,921,1,6,6
1673,1613,1,1,1
1673,1201,1,1,1
1673,1648,1,1,1
1673,763,1,1,1
1673,141,1,1,1
1673,395,1,1,1
1673,280,1,1,1
1673,1336,1,1,1
1673,1233,1,2,2
1673,1198,2,2,2
1673,629,1,1,1
1673,44,1,1,1
1673,647,1,1,1
1673,1966,1,1,1
1673,239,1,1,1
1673,1075,1,1,1
1673,580,1,1,1
1673,1227,1,2,2
1673,1753,1,1,1
1673,1291,1,1,1
1673,81,4,4,4
1673,1228,1,1,1
1673,1476,1,1,1
1673,1862,1,1,4
1673,624,2,2,2
1673,1183,1,1,1
1673,1482,4,5,5
1673,607,1,1,1
1673,863,1,1,1
1673,1745,1,1,1
1673,812,2,2,2
1760,1325,1,1,1
1760,1909,1,1,1
1760,1759,5,6,6
1760,427,6,8,9
1760,405,3,3,3
1760,2131,1,1,1
1760,1643,7,8,8
1760,1304,1,1,1
1760,194,1,1,1
1760,323,1,1,1
1760,1263,5,8,9
1760,1640,5,6,7
1760,798,1,1,1
1760,1063,4,4,4
1760,1644,1,1,1
1760,923,1,1,1
1760,1761,21,36,39
1760,1669,1,1,1
1760,1330,1,1,1
1760,1509,1,1,1
1760,1366,1,1,1
1760,329,1,1,1
1760,413,1,1,1
1760,1758,3,3,3
1760,1558,1,1,1
1175,712,1,1,1
1175,333,1,1,1
1175,2138,3,3,3
1175,107,1,1,1
1175,1002,1,1,1
1175,82,1,1,1
1175,628,1,1,1
1175,1971,1,1,1
1175,680,1,1,1
1175,406,1,1,1
1175,1773,1,1,1
1175,1035,1,1,1
1175,1494,1,1,1
1175,1730,1,1,1
1175,1450,1,1,1
1175,1162,1,1,1
1175,27,2,2,2
1175,405,1,1,1
1175,108,1,1,1
1175,1625,1,1,1
1175,2146,1,1,1
1175,1669,2,2,2
1175,1135,1,1,1
1175,1427,1,1,1
1175,205,1,1,1
1175,713,1,1,1
1175,1223,1,1,1
1175,1388,6,10,10
1175,793,1,1,1
1175,767,4,4,4
1175,1229,1,1,1
1175,2137,2,2,2
1175,53,19,34,34
1175,960,1,1,1
931,2139,1,1,1
931,1768,1,1,1
931,978,1,1,1
931,605,1,1,1
931,1077,1,1,1
931,342,1,1,1
931,908,1,1,1
931,1420,1,1,1
1588,581,3,3,3
1588,1909,1,1,1
1588,1487,1,1,1
1588,1113,1,1,1
1588,1879,1,1,1
1588,1445,14,30,35
1588,827,7,16,16
1588,119,1,1,1
1588,772,1,1,1
1588,1293,1,1,1
1588,1729,1,1,1
1588,2135,1,1,1
1588,615,1,1,1
1588,1380,1,1,1
1588,1609,1,1,1
1588,121,2,2,2
1588,296,1,1,4
1588,218,1,1,1
1588,281,1,1,1
1588,2004,2,2,2
1588,2017,1,1,1
1588,215,1,1,1
1588,355,1,1,1
1588,2146,1,1,1
1588,1541,1,1,1
1588,1560,1,1,1
1588,297,1,1,1
1588,765,2,2,2
1588,85,2,2,2
1588,1264,4,4,4
1588,430,8,11,12
1903,1856,1,1,1
1903,568,1,1,1
1903,1909,1,1,1
1903,1845,1,2,2
1903,962,1,1,1
1903,819,1,1,1
1903,1986,1,1,1
1903,175,2,2,2
1903,1407,1,1,1
1903,2003,1,1,1
1903,2262,1,1,1
1903,606,1,1,1
1903,210,1,1,1
1903,1230,1,1,1
1903,1584,2,2,2
1903,1678,1,1,1
1903,213,1,1,1
1903,692,1,2,2
1903,1747,1,1,1
1903,1302,2,2,2
1903,44,1,1,1
1903,1728,1,1,1
1903,479,1,1,1
1903,148,3,20,23
1903,526,1,1,1
1903,221,1,1,1
1903,40,1,1,1
1903,1109,2,3,3
1903,1148,3,6,6
1903,1991,1,1,1
1903,793,8,8,9
1903,1398,1,1,1
1903,1467,1,2,2
1903,372,1,1,1
1903,760,1,1,1
1903,1278,1,1,1
1903,337,1,1,1
629,189,1,1,1
629,539,1,2,2
629,1416,1,1,1
629,1502,1,3,3
629,1226,1,1,1
629,228,1,1,1
629,1198,1,1,1
629,1369,1,1,1
629,749,1,1,1
629,1174,1,1,1
629,241,1,1,1
629,333,1,1,1
629,1301,1,1,1
629,1277,1,1,1
629,1744,1,1,1
629,1524,1,1,1
629,1622,2,2,2
629,1480,2,3,3
629,580,26,43,44
629,332,1,1,1
629,598,5,7,7
629,474,2,2,2
629,1088,1,1,1
629,2249,1,1,1
629,1527,1,1,1
629,155,1,1,1
629,302,1,2,2
629,234,1,1,1
629,763,37,155,169
629,648,1,1,1
629,1247,1,1,1
629,1489,1,2,2
629,326,1,1,1
629,1403,1,1,1
629,1455,1,1,1
629,1064,1,1,1
629,1959,1,1,1
629,1204,17,30,30
629,2259,1,1,1
629,1884,1,1,1
629,1464,1,1,1
629,1678,1,1,1
629,1084,1,1,1
629,344,1,1,1
629,1432,1,1,1
629,772,3,3,3
629,963,1,1,1
629,2017,1,1,1
629,1291,1,1,1
629,377,1,1,1
629,1217,1,1,1
629,1539,1,1,1
629,275,2,2,2
629,291,4,4,4
629,1895,1,1,1
629,666,1,1,1
629,1653,1,1,1
629,767,1,1,1
629,216,1,1,1
629,1065,1,1,1
1884,994,1,1,1
1884,568,1,1,4
1884,1219,1,1,1
1884,1188,1,1,1
1884,1404,1,1,1
1884,1789,1,1,1
1884,1198,1,1,1
1884,1074,1,1,1
1884,1784,1,1,1
1884,2132,1,1,1
1884,3,3,4,4
1884,1458,1,1,1
1884,11,1,1,1
1884,1888,1,1,1
1884,1046,1,1,1
1884,683,1,1,1
1884,1292,1,1,1
1884,1774,3,3,3
1884,2018,2,2,2
1884,706,1,1,1
1884,785,20,24,24
1884,52,1,1,1
1884,1398,1,1,1
1884,1431,1,1,1
1884,509,2,3,3
1884,98,1,1,1
1884,1881,1,1,1
1884,763,1,1,1
1884,974,1,1,1
1884,1909,1,1,1
1884,1443,1,1,1
1884,81,2,2,2
1884,584,9,12,12
1884,1233,1,1,1
1884,82,1,1,1
1884,1204,2,2,2
1884,1005,1,1,1
1884,1186,1,1,1
1884,1448,1,1,1
1884,1631,2,2,2
1884,1394,1,1,1
1884,221,1,1,1
1884,159,1,1,1
1884,377,6,10,10
1884,1383,1,1,1
1884,1779,2,3,3
1884,1923,3,15,16
1884,761,1,1,1
1884,1335,1,1,2
1884,1543,1,1,1
1884,620,1,1,1
1884,1229,1,1,1
1884,1102,1,1,4
416,1425,1,1,1
416,1227,1,1,1
416,191,1,1,1
416,1098,1,1,1
416,184,1,1,1
416,694,1,1,1
416,95,1,1,1
416,740,2,7,7
416,1664,2,2,2
416,793,1,1,1
416,1970,4,54,61
416,1844,4,55,62
1081,1915,1,1,1
1081,908,1,1,1
1081,892,1,1,1
1081,1441,1,1,1
1081,1205,1,1,1
1081,1464,1,1,1
1081,369,1,1,1
1081,1513,1,1,1
1081,504,1,1,1
1081,1747,1,1,1
1081,873,1,1,1
1081,657,5,5,6
1081,709,1,1,1
1081,1914,6,6,6
1081,1515,1,1,1
1081,1599,1,1,1
1081,1929,1,1,1
1081,796,1,1,1
1081,1420,6,7,7
1081,1626,1,1,1
1081,1294,1,1,1
1081,1890,1,1,1
1081,1745,1,1,1
1081,724,1,1,1
1392,1592,1,1,1
1392,1783,1,1,1
1392,2262,1,1,1
1392,1219,1,1,1
1392,289,1,1,1
1392,1198,1,1,2
1392,742,1,1,1
1392,1595,1,1,1
1392,1313,1,1,1
1392,1602,1,1,1
1392,1209,1,4,5
1392,690,1,1,1
1392,1048,1,1,1
1392,1277,1,1,1
1392,27,1,1,1
1392,624,1,4,4
1392,478,1,1,1
1392,2012,1,1,1
1392,1685,1,1,1
1392,655,1,1,1
1392,1517,2,3,3
1392,1948,1,1,1
1392,930,1,1,1
1392,2575,1,1,1
1392,1370,1,1,1
1392,919,1,1,1
1392,962,1,1,1
1392,960,1,1,1
1392,586,1,1,1
1392,413,1,2,2
1392,430,1,1,1
1392,626,1,1,1
1392,376,1,1,1
1392,738,1,1,1
1392,1451,1,1,1
1392,1268,1,1,1
1392,1942,1,1,1
1392,1559,1,1,1
1392,584,1,1,1
1392,1405,1,1,1
1392,1028,2,9,9
1392,503,1,1,1
1392,1961,1,1,1
1392,157,1,1,1
1392,1355,1,1,1
1392,1864,1,1,1
1392,1402,1,1,1
1392,267,3,3,4
1392,635,1,1,1
1392,1432,1,1,1
1392,1404,1,1,1
1392,21,1,1,1
1392,1430,1,1,1
1392,232,8,9,10
1392,817,1,1,1
1392,73,1,1,1
1392,355,1,1,1
1392,1228,1,1,1
1392,215,1,1,1
1392,623,1,1,1
1392,1686,1,1,1
1392,1376,1,1,1
1392,1463,1,1,1
1392,1653,1,1,1
1392,1217,1,1,1
1392,123,1,1,1
1392,1084,1,1,1
1392,759,1,2,2
1392,1314,1,1,1
329,1187,1,1,1
329,587,1,1,1
329,994,1,1,1
329,1381,5,6,6
329,588,1,1,1
329,264,1,1,1
329,1203,1,1,1
329,56,1,1,1
329,1458,1,1,1
329,1674,1,1,1
329,38,1,1,1
329,1243,1,1,1
329,1622,1,1,1
329,232,1,1,1
329,1914,1,1,1
329,1204,1,1,1
329,1313,1,1,1
329,390,1,1,1
329,598,1,1,1
329,721,1,1,1
329,667,1,1,1
329,620,1,1,1
329,585,2,2,2
329,2133,1,1,1
748,189,1,1,1
748,1635,1,1,1
748,1226,1,1,1
748,357,1,1,1
748,1719,3,3,3
748,2003,1,1,1
748,749,1,1,1
748,919,1,1,1
748,1434,1,1,1
748,365,1,1,1
748,1417,1,2,2
748,1605,1,1,1
748,1418,1,1,1
748,1541,14,14,14
748,409,1,1,1
748,752,1,1,1
748,354,1,1,1
748,1487,1,2,2
748,1457,2,3,3
748,342,1,1,1
748,670,1,1,1
748,580,1,1,1
748,851,1,1,1
748,1456,4,4,4
748,1401,1,1,1
748,141,1,1,1
748,714,2,3,4
748,1174,1,1,1
748,1921,1,9,9
748,1351,1,1,1
748,1752,1,1,1
748,367,1,1,1
748,271,1,2,2
748,481,1,1,1
748,1102,1,1,1
748,38,3,4,5
748,1264,1,1,1
748,1201,1,1,1
748,808,1,1,1
748,1660,1,1,1
748,653,4,5,5
748,1929,1,1,1
748,717,1,2,2
748,157,1,1,1
748,1604,1,1,1
748,957,1,1,1
748,119,1,1,1
748,705,1,1,1
748,892,1,1,1
748,378,1,1,2
748,1763,1,1,1
748,884,1,1,1
748,86,1,2,2
748,702,1,2,2
748,1409,1,1,1
748,1039,1,1,1
748,11,1,1,1
748,1251,1,1,1
748,1119,1,1,1
748,1040,1,1,1
748,46,1,1,1
748,761,1,1,1
748,291,1,1,1
748,163,1,1,1
748,692,1,1,1
748,680,1,1,1
748,93,1,3,3
748,36,1,1,1
748,2133,1,1,1
748,1890,1,1,1
748,1278,1,1,1
136,832,1,1,1
136,1224,1,1,1
136,1937,1,1,1
136,709,1,1,1
136,2014,1,1,1
136,1267,1,1,1
136,690,1,1,1
136,787,1,1,1
136,1244,1,1,1
136,1301,1,1,1
1383,763,1,1,1
1383,808,1,1,1
1383,1501,1,1,1
1383,1759,1,1,1
1383,1619,3,3,5
1383,2137,1,1,1
1383,323,1,1,1
1383,2255,7,8,8
1383,2254,6,9,10
1383,1984,2,2,2
1383,2004,1,1,1
1383,1370,1,1,1
1383,1202,2,2,2
1383,1617,1,1,1
1383,38,1,1,1
1383,785,1,1,1
1383,994,1,1,1
1383,1820,1,1,1
1383,665,1,1,1
1383,377,1,1,1
1383,1217,3,3,3
1383,384,1,1,1
1383,1517,1,1,1
1383,73,1,1,1
1383,1496,9,13,14
1383,1313,2,2,2
1383,722,1,1,1
1383,1248,1,3,3
1383,1669,2,3,3
1383,604,1,1,1
1383,1276,1,1,1
1383,1921,1,1,1
1383,1327,2,2,2
1383,1229,3,3,3
1383,406,9,14,15
1383,1234,1,1,1
1383,1172,1,1,1
1383,305,4,4,5
1383,1618,6,6,10
1572,1974,1,1,1
1572,1593,1,1,1
1572,631,1,1,1
1572,224,1,1,1
1572,735,1,1,1
1572,636,1,1,1
1572,1248,1,1,1
1572,1602,1,1,1
1572,2003,1,1,1
1572,1244,1,1,1
1572,2138,1,1,1
1572,2009,1,1,1
1572,1443,1,1,1
1572,1000,1,1,1
1572,1390,1,1,1
1572,1564,1,1,2
1572,52,1,1,1
1572,741,1,1,1
211,2253,1,1,1
211,1487,6,31,32
211,1233,1,1,1
211,1441,1,1,1
211,1529,1,2,2
211,677,1,1,1
211,2014,1,1,1
211,206,1,1,1
211,2003,1,1,1
211,678,1,1,1
211,621,2,2,2
211,1418,1,1,1
211,1839,1,1,1
211,1446,1,1,1
211,673,1,1,1
211,11,1,1,1
211,1064,1,1,1
211,710,1,1,1
211,2017,1,1,1
211,2146,1,1,1
211,288,1,1,1
211,387,1,1,1
211,1156,1,1,1
211,481,1,1,1
211,205,1,1,1
211,1456,1,1,1
211,890,1,1,1
211,1088,1,1,1
211,392,1,1,1
211,983,1,1,1
211,643,2,2,2
211,53,1,1,1
211,289,6,23,23
907,2256,2,3,3
907,1216,3,3,4
907,962,1,1,1
907,170,1,1,1
907,2257,2,2,2
907,171,1,1,1
907,1496,14,20,21
907,1862,1,1,1
907,1185,1,1,1
907,204,1,1,1
907,406,15,20,20
907,1229,16,18,18
907,492,1,1,1
907,1046,1,1,1
907,1202,1,1,1
907,1272,1,1,1
1498,1710,1,1,1
1498,1410,1,1,1
1498,956,1,1,1
1498,1759,1,1,1
1498,1773,1,2,2
1498,389,1,1,1
1498,1248,1,1,1
1498,319,1,1,1
1498,1471,1,1,1
1498,1155,1,1,1
1498,1888,17,28,29
1498,44,1,1,1
1498,1384,3,6,6
1498,820,1,1,1
1498,1223,1,1,1
1498,1127,1,1,1
1498,1088,1,1,1
1498,912,1,1,1
1498,1325,1,1,1
1498,1784,1,1,1
1498,492,2,2,4
1498,1519,1,1,1
1498,1704,1,1,1
1498,249,1,1,1
1498,708,1,1,1
1498,1667,1,1,1
1498,1461,1,1,1
1498,1241,2,2,4
1498,1674,1,1,1
1498,1932,1,1,1
1498,1005,1,1,1
1498,698,1,1,1
1498,996,1,1,1
1498,318,1,1,1
1498,1242,4,4,6
1498,1546,2,3,4
1498,371,1,1,1
1498,1599,1,1,1
1498,1278,1,1,1
1498,501,1,1,1
1498,378,1,1,1
1498,1003,1,1,1
1498,219,1,1,1
250,1654,2,2,2
250,1207,2,4,4
250,1889,1,1,1
250,289,1,1,1
250,1424,3,3,3
250,1052,3,6,6
250,626,1,1,1
250,792,1,1,1
250,2131,2,2,2
250,1100,1,1,1
250,1273,1,2,2
250,679,12,62,63
250,262,1,1,1
250,27,1,1,1
250,1425,1,1,1
250,371,1,1,1
250,837,1,1,1
250,704,4,4,4
250,1803,1,1,1
250,737,1,2,2
250,1269,1,1,1
250,965,1,1,1
250,643,1,1,1
250,1856,1,1,1
250,1784,1,1,1
250,193,1,3,3
250,889,1,1,1
250,1225,1,1,1
250,588,1,1,1
250,59,1,1,1
250,1162,1,1,1
250,708,2,2,2
250,1820,1,1,1
250,1335,16,17,17
250,1132,1,1,1
250,1811,1,1,1
250,1125,1,1,1
250,923,1,1,1
250,377,1,1,1
250,989,11,40,42
250,731,1,1,1
250,1246,1,1,1
250,630,13,27,27
250,1039,1,1,1
250,1468,1,1,1
2253,1340,1,1,1
2253,1487,4,11,13
2253,1501,1,1,1
2253,289,1,1,1
2253,345,1,1,1
2253,1735,1,1,1
2253,2003,4,8,9
2253,1864,1,1,1
2253,199,1,1,1
2253,592,1,1,1
2253,1806,1,1,1
2253,1418,2,3,3
2253,1414,1,1,1
2253,1401,1,1,1
2253,1025,1,1,1
2253,86,1,1,1
2253,268,16,31,34
2253,1156,1,1,1
2253,1427,1,1,1
2253,2575,1,1,1
2253,1396,1,1,1
2253,1541,1,1,1
2253,298,1,1,1
2253,1808,1,1,1
2253,1743,1,1,1
2253,1088,1,1,1
2253,718,1,1,1
2253,43,1,1,1
2253,1095,1,1,1
2253,808,7,19,19
2253,1135,1,1,1
2253,1428,1,1,1
2253,1441,1,1,1
2253,1035,1,1,1
2253,621,1,1,1
2253,1928,1,1,1
2253,1521,1,1,1
2253,715,1,1,1
2253,858,1,1,1
2253,676,1,1,1
2253,504,1,1,1
2253,1394,1,1,1
2253,1452,1,1,1
2253,1455,1,1,1
2253,1644,1,1,1
2253,285,1,1,1
2253,998,1,1,1
2253,721,1,1,1
2253,1929,1,1,1
2253,372,1,1,1
2253,337,1,1,1
2253,1725,1,1,1
2253,378,1,1,1
2253,1236,1,1,1
2253,1367,1,1,1
592,1906,1,1,1
592,506,1,1,1
592,307,1,1,2
592,1440,1,1,1
592,1198,1,1,1
592,2003,1,1,1
592,1338,1,1,1
592,1268,1,1,1
592,193,1,1,1
592,779,1,1,1
592,1159,1,1,1
592,676,1,1,1
592,1025,1,1,1
592,1586,1,1,1
592,377,1,1,1
592,1710,1,1,1
592,2001,1,1,1
592,2118,1,1,1
592,989,1,1,1
592,498,1,1,1
592,1150,1,1,1
592,1449,1,1,1
592,1039,1,1,1
592,1696,1,1,1
592,1095,1,1,1
1074,489,1,1,1
1074,1258,1,1,1
1074,1942,1,1,1
1074,284,1,1,1
1074,389,1,1,1
1074,1033,1,1,1
1074,1071,18,37,38
1074,1828,1,1,1
1074,700,1,1,1
1074,277,1,1,1
1074,108,1,1,1
1074,1075,3,4,4
1074,1302,1,1,1
1074,379,1,2,2
1074,337,1,1,1
1074,286,1,1,1
1074,72,1,1,1
1074,19,1,1,1
1074,1476,1,1,1
1074,1307,1,1,1
1074,1223,1,1,1
1074,1310,1,1,1
1074,1781,1,1,1
1074,338,1,1,1
1074,1382,3,3,3
1074,1680,1,1,1
1074,1131,1,1,1
1074,412,1,1,1
1074,1599,1,1,1
1074,1612,1,1,1
1074,388,1,1,1
1074,234,2,2,2
868,163,1,1,1
868,178,1,1,1
868,33,1,1,1
868,1274,1,1,1
868,1132,1,1,1
868,630,1,1,1
868,1474,1,1,1
2132,1212,1,2,2
2132,333,2,9,12
2132,321,1,1,1
2132,1355,1,1,1
2132,611,1,1,1
2132,1352,1,1,1
2132,1535,2,2,2
2132,319,1,1,1
2132,843,1,1,1
2132,1432,1,1,1
2132,1425,1,1,1
2132,798,1,1,1
2132,232,1,1,1
2132,1040,1,1,1
2132,1539,1,1,1
2132,1390,1,1,1
2132,1979,1,1,1
2132,1131,1,2,2
2132,1820,1,1,1
2132,2133,1,1,1
2132,916,1,1,1
2132,863,1,1,1
1380,1731,1,1,1
1380,767,1,1,1
1380,1502,1,1,1
1380,1732,1,1,1
1380,1256,1,1,1
1380,962,1,1,1
1380,2125,1,1,1
1380,1198,1,1,1
1380,626,1,1,1
1380,762,1,1,1
1380,139,1,1,1
1380,1959,1,2,2
1380,1252,1,1,2
1380,1494,1,1,1
1380,1049,10,24,25
1380,11,1,1,1
1380,1958,1,1,1
1380,1063,1,1,2
1380,634,1,1,1
1380,1258,1,1,1
1380,430,1,1,1
1380,1396,1,1,1
1380,390,1,1,1
1380,1401,1,1,1
1380,714,2,3,3
1380,1276,1,1,1
1380,1393,1,1,1
1380,408,1,1,2
1380,1733,1,2,2
1380,1336,1,1,1
1380,723,1,1,1
1380,2252,1,1,1
1380,1906,1,1,1
1380,1845,1,1,1
1380,605,2,2,2
1380,1233,1,1,1
1380,146,1,1,1
1380,175,1,1,1
1380,1302,1,3,3
1380,657,1,1,1
1380,628,1,1,1
1380,1062,1,1,1
1380,1225,1,1,1
1380,1991,1,1,1
1380,1268,1,1,1
1380,375,1,1,1
1380,588,1,1,1
1380,191,1,1,1
1380,1663,1,1,1
1380,674,2,2,2
1380,635,1,1,1
1380,1920,1,3,3
1380,218,1,1,1
1380,1394,1,1,1
1380,221,1,2,2
1380,1728,1,1,1
1380,1586,1,1,1
1380,2259,1,1,1
1380,81,1,1,1
1380,1203,1,1,1
1380,155,1,1,1
1380,667,1,1,1
1380,1343,1,1,1
1380,73,9,12,12
1380,1635,1,1,1
1380,1040,1,1,1
1380,863,1,1,1
1380,1434,1,1,1
1252,163,1,1,1
1252,1600,1,2,2
1252,539,1,1,1
1252,335,1,5,5
1252,1936,1,1,1
1252,817,1,1,1
1252,1198,1,1,1
1252,212,1,1,1
1252,801,1,1,1
1252,88,1,1,1
1252,606,1,1,1
1252,1155,1,1,1
1252,1560,1,1,1
1252,1450,11,61,63
1252,278,1,1,1
1252,901,1,13,13
1252,1209,1,1,1
1252,634,2,2,3
1252,2146,2,2,2
1252,1223,1,1,1
1252,342,1,1,1
1252,930,6,6,6
1252,1387,1,1,1
1252,1305,1,1,1
1252,737,1,1,1
