2254,2257,5,6,6
1215,1213,11,13,15
1294,1624,1,1,1
1481,285,1,1,1
1172,722,1,1,1
1172,1135,1,1,1
1172,354,3,3,3
1172,2133,1,1,1
55,128,1,1,1
238,1538,1,1,1
340,19,1,1,2
1784,643,4,7,7
1784,1092,2,2,2
1784,923,3,3,3
1467,1395,5,5,5
1467,1845,5,5,5
1928,1870,1,1,1
1928,1442,2,4,7
1928,1766,2,2,3
1903,793,1,1,1
1903,1584,2,2,2
1903,148,2,2,3
7,371,3,5,5
7,1576,4,4,4
7,1750,1,1,1
332,1021,4,8,8
332,1151,1,1,1
332,1616,2,2,2
770,18,2,2,2
280,829,1,1,1
1489,778,1,1,1
1489,249,5,9,9
344,241,3,4,4
344,1775,1,1,1
344,906,1,1,1
1662,1178,1,2,2
1662,73,1,2,2
674,73,5,11,11
674,1380,1,1,1
674,478,12,20,20
1425,837,2,3,3
1425,1958,1,1,1
1425,1959,1,1,1
1421,578,4,4,5
613,891,7,24,27
270,854,3,3,3
270,31,1,1,1
1921,1541,4,10,10
1921,979,1,1,1
627,358,1,1,1
627,621,1,1,1
1550,83,1,1,1
2002,1155,1,1,1
2002,1794,4,5,5
2002,1773,2,3,3
1725,1404,2,3,3
1725,1268,2,2,2
1725,482,1,1,1
1725,509,2,2,2
1725,1657,3,3,3
1725,1019,3,6,6
1725,100,1,4,4
742,1529,7,24,26
742,1766,3,5,5
742,1928,2,3,3
742,743,7,9,9
1546,1384,2,2,4
1079,1608,1,1,1
1079,1408,1,1,1
1079,1635,1,1,2
1162,1609,1,1,1
1162,1562,1,1,1
1767,1449,1,1,2
1429,1881,1,1,1
629,1204,4,10,10
629,580,5,6,6
629,1543,1,1,1
629,189,1,1,1
629,266,4,9,9
629,763,3,3,3
286,64,2,2,2
286,1805,2,2,2
1616,1021,4,4,4
1616,474,3,3,3
1616,1151,1,1,1
1616,1895,6,10,10
1616,332,8,10,10
1616,1622,1,1,1
1586,376,4,5,5
1586,375,9,11,11
1586,42,2,2,2
1586,1587,2,2,2
649,212,1,1,1
706,1764,1,1,1
706,11,4,16,18
1528,1523,1,1,1
1528,988,2,2,2
148,1903,1,1,2
148,1584,1,1,1
680,1437,1,1,1
680,588,7,10,10
680,355,1,1,1
680,155,1,1,1
1517,88,5,5,5
1517,665,4,4,4
692,412,3,11,11
692,43,1,1,1
692,414,3,11,11
692,700,2,2,2
692,415,3,10,10
692,413,3,11,11
683,384,6,36,39
683,1332,3,4,4
683,194,2,2,5
683,789,11,15,16
683,1032,4,24,28
683,505,2,2,2
683,302,1,1,1
1639,941,2,2,2
1639,1524,1,1,1
1639,404,1,1,1
1406,1593,2,3,3
1406,711,1,1,1
1406,1265,2,2,3
1100,269,5,10,10
1100,792,5,10,10
1100,178,1,1,1
1453,138,4,5,5
640,1399,1,1,1
640,1145,2,5,5
640,1632,1,1,1
1753,1203,1,1,1
1753,1591,3,4,4
1753,711,1,1,1
1753,1265,2,2,2
1008,1007,1,1,1
1008,1153,1,1,1
1008,1989,2,2,2
1750,371,1,1,1
1750,501,1,1,1
1750,1576,1,1,1
1558,1521,6,9,9
1558,200,1,1,1
1063,173,1,1,1
1063,1618,2,2,3
1063,1619,4,5,5
1063,1617,1,1,1
1063,1642,9,12,12
302,1032,1,1,4
302,1644,1,2,2
302,194,1,1,4
1539,293,2,2,2
1539,389,1,1,1
834,1745,1,1,1
1327,1984,3,9,9
1327,1985,4,8,8
762,736,1,1,1
200,1558,1,1,1
360,1971,8,12,12
621,358,2,9,10
621,627,2,2,2
621,1825,4,5,5
480,481,6,18,21
480,271,14,30,31
480,1530,2,2,2
1423,579,6,7,7
1423,1848,5,6,6
581,85,5,6,6
581,142,2,2,2
1504,95,3,13,14
1504,1509,6,14,14
1719,602,1,1,1
2022,9,2,2,2
2022,1711,2,2,2
2022,1626,1,1,1
1401,1421,2,2,2
1401,897,1,1,1
1401,1689,1,1,1
1609,1162,1,1,1
1609,1562,1,1,1
793,1584,1,1,1
1422,1416,1,1,1
1422,363,1,14,14
1554,2263,1,1,1
1554,1200,5,7,7
1554,1553,3,3,3
1554,424,12,24,24
1554,2261,6,11,12
968,644,2,5,5
1293,1390,2,2,2
1293,1814,1,2,2
1293,381,1,2,2
1293,134,3,7,8
1293,161,5,6,6
1293,1682,2,3,3
337,1302,1,1,1
167,1497,2,2,2
167,1612,1,1,2
1612,1497,1,1,1
1612,1298,2,2,2
1612,397,2,2,2
1313,1370,2,2,2
1143,185,1,1,1
1143,859,1,2,2
36,1040,3,4,5
36,964,1,1,1
1430,206,1,1,1
1301,1297,1,1,1
1301,498,5,9,10
1301,318,13,33,33
1301,980,11,22,22
1301,803,13,28,28
1301,809,2,2,2
1301,800,1,1,1
211,289,2,2,2
1292,1548,7,9,9
1292,1390,1,1,1
1292,1682,3,3,3
1292,381,3,3,3
1292,134,1,2,2
1292,1814,1,1,1
328,474,1,1,1
1985,1984,2,3,3
1985,1327,3,4,4
684,773,1,1,1
1585,1920,1,1,1
1585,215,1,1,1
129,1904,1,1,1
1245,323,3,3,3
1245,1484,2,3,3
1509,95,2,3,4
1509,1504,1,3,3
289,211,1,1,1
1071,1074,6,17,17
1333,1961,6,10,11
1333,1627,1,1,1
1333,1346,1,1,1
1333,2012,10,26,27
1333,1347,10,16,18
1085,1047,7,27,27
1364,1035,2,2,2
1364,1427,2,2,2
1330,1997,1,1,1
1330,1940,2,2,2
1330,1022,1,1,1
719,1468,1,1,1
719,1831,2,2,2
719,1409,1,1,1
213,1257,2,2,2
1021,332,3,5,6
264,1344,1,1,1
264,1972,4,7,7
1806,1557,5,5,5
1047,1085,3,3,3
1091,1274,3,3,3
1091,887,1,1,1
1091,70,7,28,30
777,2136,1,1,1
259,1923,1,1,1
1992,2023,3,5,5
744,797,4,11,11
272,1302,1,1,1
174,101,3,3,3
1836,1837,1,1,1
24,257,1,4,4
989,708,1,1,1
989,679,2,2,2
989,630,2,2,2
989,250,1,1,1
300,1250,1,1,1
1851,293,1,1,1
180,715,1,1,1
180,1084,4,4,4
180,298,3,4,4
180,716,2,2,2
180,526,1,1,1
180,1839,1,2,2
1272,171,4,7,7
1272,170,3,6,7
678,1510,2,6,6
678,798,1,1,1
1673,1183,6,6,7
1673,1277,1,2,2
1673,799,6,10,10
1188,67,5,12,12
1587,376,5,5,6
1587,375,4,7,7
1587,42,4,5,6
1587,1586,5,6,6
1111,1070,1,1,1
1111,900,1,1,1
925,407,1,2,2
2267,2265,5,7,7
2267,2256,1,1,1
2267,2266,3,3,3
2267,2255,1,1,1
2267,2264,2,4,4
759,1559,1,2,2
759,1867,7,21,22
782,783,1,1,1
582,1823,5,11,14
498,980,1,1,1
498,800,2,2,2
1645,721,1,1,1
1090,1152,3,3,3
1090,1087,1,3,3
1090,1123,1,1,1
801,1816,1,1,1
801,682,2,2,2
1281,1072,9,35,35
963,1497,1,1,1
963,1298,3,3,3
963,648,1,1,1
963,397,1,1,1
1443,1922,2,2,3
1443,2014,7,22,25
1443,1107,3,8,8
1443,695,3,3,4
1443,1752,3,7,8
875,1042,1,1,1
875,877,1,1,1
875,881,1,1,1
2135,1264,3,3,3
1136,1190,1,1,1
1588,1445,6,15,18
1588,1470,1,1,1
1588,297,1,1,1
1588,430,1,2,2
1588,827,1,3,3
863,113,12,18,19
863,682,2,2,2
863,1942,1,2,2
863,1010,1,1,1
863,1816,3,4,4
863,801,3,3,3
1123,1152,1,1,1
1123,1087,16,38,41
1202,1243,4,4,5
1202,479,6,9,10
1202,1244,4,4,4
1201,1040,4,6,6
1201,1257,3,3,4
1201,964,3,6,6
1201,580,2,6,6
1201,36,6,13,16
1201,189,6,7,8
1201,213,2,2,2
1201,794,1,1,2
1462,854,4,6,6
1462,270,1,1,1
1462,31,6,11,11
792,269,2,4,4
31,854,1,2,2
31,1462,2,5,5
1640,427,2,2,2
1640,1759,4,23,23
1640,1758,5,23,29
1640,1761,6,25,31
1640,1643,8,16,24
1640,1262,7,8,8
1640,405,2,2,2
1640,1263,8,13,13
1640,1760,5,25,25
1595,1598,2,2,2
665,88,18,61,64
665,942,6,19,19
665,146,1,1,1
665,1517,4,13,13
1623,2022,1,1,1
1623,1626,3,4,4
1623,1711,6,15,16
1623,304,6,7,9
1623,9,2,3,3
1623,1275,4,5,5
1623,1115,10,17,18
1623,1039,1,2,2
1368,1594,3,4,4
1368,273,4,6,6
2252,667,2,2,2
1404,1268,1,1,1
1404,482,1,1,1
1404,1657,3,3,3
1404,1725,2,4,4
1404,1019,3,5,5
1404,100,3,5,5
210,363,1,1,1
1749,733,2,6,7
1749,1448,2,2,2
1749,414,1,10,11
1749,700,1,1,1
1749,2021,4,5,5
1749,702,2,2,2
1749,43,1,1,1
1749,413,1,12,12
1749,412,2,13,13
1749,692,1,1,1
1749,1170,2,4,4
1749,415,1,12,12
1175,53,1,1,1
1175,2138,2,2,2
1175,1973,5,5,5
287,1740,1,1,1
287,1915,1,1,1
1700,1469,1,1,1
1700,1699,1,2,2
1700,1692,1,1,1
1323,12,2,2,2
1323,1353,4,12,12
1323,1225,1,1,1
1312,300,1,1,1
1312,522,1,1,1
275,291,2,3,3
2146,141,1,1,1
2146,183,3,6,6
1775,1227,1,1,1
1775,281,2,2,2
1775,745,2,2,2
934,1989,1,1,1
1629,1817,2,2,2
1629,1807,5,5,5
1629,477,1,1,1
392,2137,8,27,30
957,1110,1,1,1
1267,2249,1,1,1
1251,1991,1,1,1
1803,184,1,1,1
1803,10,5,10,10
1803,906,7,11,17
1803,420,3,8,9
1803,241,10,12,13
1803,1296,3,3,6
1803,344,11,16,16
1803,1763,3,4,4
1803,1227,5,6,6
1803,339,1,1,1
1803,281,2,3,3
1124,1305,1,1,1
1977,617,1,1,1
716,526,1,1,1
716,1839,1,1,1
716,298,2,2,2
1583,1609,2,2,2
1583,1562,1,2,2
388,1075,1,1,1
388,293,4,6,6
924,1507,2,3,3
924,714,1,2,2
1402,154,6,6,6
1402,796,15,35,38
1402,635,4,6,6
1402,1592,4,8,8
779,1093,1,1,1
779,816,2,2,2
779,594,1,1,1
2014,1922,3,7,7
2014,695,1,1,2
2014,1107,3,4,4
354,1135,3,4,4
354,285,3,3,3
1845,1395,2,2,2
1845,1467,3,3,3
1028,267,1,1,1
636,224,3,3,3
1084,180,4,12,12
1084,715,3,3,5
1084,298,1,2,2
1084,716,1,1,1
1084,526,1,1,1
1084,1839,1,1,1
797,744,1,1,1
1376,1283,7,7,8
1376,1963,12,15,15
1376,703,4,4,4
1065,843,1,1,1
265,1318,7,7,7
265,1511,4,4,4
265,882,1,1,1
265,1514,2,2,2
952,1343,1,1,1
952,1260,1,1,1
952,691,2,3,3
952,1323,1,1,1
952,1225,1,1,1
952,12,1,1,1
1132,829,4,8,9
1132,280,4,11,12
477,1629,2,2,2
477,1807,4,5,5
477,425,6,7,10
743,742,1,1,1
743,1766,3,4,4
743,1928,2,5,5
743,1529,7,8,8
1287,102,5,13,14
1287,1471,6,13,13
645,1474,2,2,2
190,355,2,2,2
190,155,1,1,1
406,907,11,30,31
406,1496,1,1,1
406,1669,1,1,1
406,1229,4,10,10
3,1779,3,13,16
330,1680,2,4,4
330,2130,1,2,2
914,1042,1,1,1
914,288,1,1,1
914,877,1,1,1
914,359,2,2,2
914,875,1,1,1
914,881,1,1,1
17,1540,5,10,10
17,1173,2,2,2
1318,1511,18,32,33
1318,265,6,10,11
1318,1514,19,27,29
1157,860,2,2,3
1959,1425,1,1,1
1959,1958,1,1,1
1959,1726,1,1,1
414,412,2,9,9
414,733,1,1,1
414,692,1,1,1
414,415,2,9,9
414,413,3,10,10
1487,211,6,28,31
1487,289,5,14,14
1764,706,1,1,1
1764,11,2,5,6
100,1725,1,1,1
100,509,2,3,3
100,1019,1,1,1
100,1657,1,4,5
820,1345,2,3,3
820,1344,2,2,2
820,1972,2,2,2
1571,582,1,8,9
1571,1902,1,1,1
1571,1869,1,1,1
1571,718,2,4,4
1571,856,1,1,1
1825,621,1,1,1
753,1038,4,4,5
1889,737,1,1,1
1514,1318,9,17,18
1514,1511,11,14,14
1514,265,3,19,20
1643,1640,4,4,5
1643,1759,2,2,2
1643,1758,2,3,4
1643,1761,4,5,6
1643,1262,3,3,3
1643,1263,3,3,3
1643,1760,2,2,2
1994,805,1,1,1
178,1100,1,1,1
336,1472,1,1,1
1647,938,1,1,1
1647,936,2,2,2
1302,337,1,1,1
93,1913,1,1,1
1732,1565,5,7,7
1394,1482,2,4,4
1394,172,9,22,22
1394,1994,12,35,36
1394,805,15,50,51
1478,687,1,1,1
755,83,2,2,2
755,49,2,2,2
1856,1601,2,3,3
1150,1654,4,4,4
1150,2007,3,7,7
1475,1821,2,2,2
1102,705,5,12,13
1102,568,1,1,1
1102,367,2,2,2
1006,901,9,24,25
1626,2022,1,1,1
1626,304,5,5,5
1626,9,1,1,1
1626,1711,2,4,4
67,1188,4,4,5
38,1455,1,1,1
358,627,1,1,1
358,621,1,1,1
1454,245,1,1,1
1498,1888,6,12,12
1498,1005,6,6,6
1498,1384,7,19,21
1498,1546,17,41,43
2007,1654,3,3,3
2007,1150,4,5,5
1226,1537,1,1,1
1226,1789,9,11,12
1226,1342,2,2,2
1676,1656,2,4,4
1676,98,1,1,1
1676,1852,2,2,2
1676,418,1,1,1
837,1425,2,2,2
837,1958,1,1,1
1369,1424,1,1,1
355,190,1,1,1
1619,1618,2,2,2
1619,1063,1,1,1
1619,1617,1,1,1
1619,1642,2,3,3
1185,1905,1,1,1
390,218,5,7,8
1420,1098,2,2,2
10,281,1,1,1
10,1803,3,4,4
10,420,1,3,3
10,241,1,1,1
10,344,1,1,1
10,906,1,1,1
522,912,1,1,1
522,1386,1,3,3
867,1374,1,1,1
867,1754,1,1,1
964,325,1,1,1
964,1040,1,2,2
964,1201,1,1,1
964,580,2,4,4
964,36,2,2,3
964,189,2,2,2
579,1423,6,15,19
579,1848,1,1,1
1307,1811,1,1,1
1307,1363,2,2,2
1307,1599,1,1,1
1371,981,1,1,1
1371,66,15,29,32
268,2253,1,1,1
268,808,1,1,1
1545,712,1,1,1
1545,1508,1,1,1
1545,383,3,5,5
1819,1468,1,1,1
1819,1409,2,9,9
611,1507,1,1,1
611,926,1,4,4
611,506,1,4,4
611,60,1,3,3
611,932,1,3,3
611,605,2,5,5
611,23,1,3,3
611,1077,1,3,3
1923,978,1,1,1
1923,259,1,1,1
1565,1732,3,3,3
1355,1451,13,25,25
956,421,1,1,1
1198,1992,5,18,18
1198,2023,9,17,18
175,1971,1,1,1
175,1025,2,2,2
175,360,2,2,2
1384,1888,1,1,1
1384,1546,1,1,1
386,677,1,1,1
1173,1540,3,5,5
921,212,1,1,1
921,652,2,2,2
921,649,1,1,1
297,2004,6,9,11
297,430,4,5,7
1332,1644,1,1,1
1332,194,2,2,2
504,709,5,6,6
504,1929,9,13,15
1416,296,4,14,14
1416,987,1,3,3
1457,133,1,1,1
1171,1898,1,1,1
1600,474,5,5,5
1600,1622,1,1,1
1600,328,8,42,42
718,582,2,9,10
718,873,1,2,2
718,856,1,1,1
1035,1495,2,2,2
1035,704,1,1,1
1035,1702,1,1,1
1035,1364,4,7,7
1035,1427,7,15,15
1971,360,5,9,10
1347,1961,1,1,1
1347,1346,2,2,2
1289,1357,1,1,1
1289,1366,4,6,6
1289,1304,2,2,3
1289,1620,1,1,1
1289,1801,2,4,4
1289,1646,3,5,5
371,7,1,2,2
371,501,1,1,1
371,1576,2,2,2
371,1750,1,1,1
1897,1997,1,1,1
1897,2008,3,3,3
1500,1703,1,1,1
1218,343,2,2,2
1218,1161,1,1,1
1218,19,5,8,9
1218,340,1,1,1
1109,1148,3,3,3
1109,497,8,13,13
1109,1783,1,1,1
1109,1847,1,1,1
156,1369,1,1,1
156,1556,4,6,6
1961,1346,1,1,1
1961,2012,1,2,2
1961,1860,6,6,6
343,920,1,1,1
343,19,1,1,1
671,1228,1,1,1
1045,1603,1,1,1
758,937,1,1,1
1533,199,1,1,1
1859,417,2,3,3
1223,1609,2,2,3
1223,53,2,2,2
1223,1562,1,1,1
1468,719,5,14,15
691,892,2,3,3
1270,1239,1,1,1
1270,1236,1,1,1
1493,1580,8,11,12
628,1040,1,1,1
628,1201,1,1,1
667,2252,9,26,28
862,874,2,2,2
862,665,1,3,3
862,88,2,2,2
862,942,1,10,10
862,146,6,46,46
862,717,1,1,1
787,1574,2,5,5
787,138,1,1,1
1494,1770,1,1,1
1494,767,10,10,10
1176,1901,3,7,7
1176,284,2,3,3
1526,768,17,26,26
1526,1336,2,3,3
1526,1833,17,44,70
1526,256,3,3,3
1526,1322,14,33,33
2131,889,2,3,3
2131,1273,6,22,24
333,1729,4,4,4
1984,1985,2,2,2
1984,1327,1,2,2
46,1418,2,2,3
46,1501,1,1,1
1882,728,2,6,6
1882,1883,7,13,13
936,938,2,2,2
936,1647,5,23,24
1656,1544,1,1,1
1656,1852,1,1,1
1656,1676,1,1,1
788,1768,1,1,1
1393,2136,3,3,3
1393,1124,1,1,1
95,1509,1,1,1
172,1291,1,1,1
172,1994,1,1,1
172,805,1,1,1
2265,2254,1,1,1
2265,2264,2,2,2
2265,2257,1,1,1
1484,1245,4,5,5
1484,323,4,5,5
1484,1926,1,1,1
1484,650,2,2,2
682,113,4,5,5
682,1010,1,1,1
682,1816,9,16,19
682,801,8,13,13
682,863,1,1,1
658,2144,1,1,1
658,666,1,1,1
658,1547,1,1,1
704,1702,2,2,2
704,1364,1,1,1
1378,337,1,1,1
1378,1302,9,10,10
1040,1257,1,1,1
1040,628,1,1,1
1040,964,5,5,5
1040,1201,2,2,2
1040,36,8,11,14
1040,189,5,6,6
1357,1304,1,1,1
1357,1620,1,2,2
1357,1801,3,3,3
1357,77,5,18,18
1357,1646,2,7,7
1357,490,1,1,1
430,1445,3,6,8
430,1113,1,1,1
430,2004,1,1,1
430,297,1,1,1
430,121,1,1,1
430,1470,1,1,1
430,1588,1,2,2
1553,1200,5,6,6
1553,1554,5,7,8
1553,424,6,8,8
1553,2261,4,5,5
427,1640,1,1,1
427,1263,1,1,1
427,1643,1,1,1
427,1262,1,1,1
427,1761,1,1,1
794,213,1,1,1
262,817,4,4,4
1972,820,1,1,1
1972,264,1,1,1
978,259,10,15,15
1646,1357,3,3,3
1646,1366,2,3,3
1646,1304,4,4,5
1646,1801,1,2,2
1646,77,7,22,22
1646,1207,1,1,1
1646,76,1,1,1
1646,1289,4,4,4
1486,1921,1,1,1
1486,1541,4,9,9
1486,748,1,1,1
1584,1903,1,1,1
1584,793,2,2,2
1584,148,1,1,1
192,981,1,1,1
192,850,7,18,18
1523,1528,1,1,1
1450,403,1,11,11
1450,1316,1,1,1
1450,1678,2,9,9
1450,408,1,19,19
1087,1090,1,1,1
1087,1152,3,3,3
1087,1123,1,1,1
1669,1496,1,1,1
1669,1383,1,1,1
53,1175,2,2,2
53,2138,1,1,1
53,1973,6,9,9
53,1583,1,1,1
1442,1928,3,3,3
1574,787,3,7,7
1574,138,1,1,1
1874,1991,4,6,6
1874,804,1,1,1
82,1607,1,1,1
418,1186,3,3,3
418,1676,1,1,1
171,1272,3,3,3
171,170,1,1,1
1551,962,8,16,17
1551,2262,2,2,2
1551,426,8,9,9
1551,1199,1,2,2
938,1647,5,13,13
938,936,1,1,1
277,1787,1,1,1
170,171,1,1,1
170,1272,2,3,3
377,785,1,2,2
772,1681,3,5,5
772,1745,1,1,1
1847,1109,2,2,2
1847,497,1,1,1
1847,1783,1,1,1
1847,1986,2,2,2
2136,1305,1,2,2
568,367,2,2,2
568,705,6,12,12
568,1102,4,5,5
661,24,1,1,1
721,2094,4,6,7
721,1485,3,4,4
721,1326,1,1,1
721,690,3,6,6
657,1426,6,7,8
657,1122,2,2,2
657,1081,2,2,2
1219,620,2,2,2
2,646,2,2,2
646,1594,1,1,1
646,2,2,2,2
1607,82,1,1,1
798,1730,1,1,1
798,678,1,1,1
798,1510,3,3,3
1126,1906,1,1,2
1335,250,4,5,5
1335,989,1,1,1
1291,1482,1,1,1
1291,172,3,3,3
1291,1994,1,1,1
1291,805,19,56,57
1561,1941,5,9,9
812,255,2,2,2
812,1072,1,1,1
1849,108,4,5,5
1849,234,4,7,7
1309,24,1,1,1
1309,1828,2,3,3
1816,113,3,3,4
1816,682,1,1,1
1816,1942,1,1,1
1816,801,2,2,2
1529,742,1,1,1
1529,743,2,2,2
1296,184,1,1,1
1296,10,1,1,1
1970,1844,3,3,3
1970,740,5,5,5
1970,1664,1,1,1
1970,416,1,1,1
603,474,1,1,1
603,1895,1,1,1
603,1616,1,1,1
603,1622,2,5,5
1674,1934,4,5,5
586,652,1,1,1
1613,647,1,2,2
1613,2001,3,8,8
1613,157,4,8,8
1387,1778,3,3,3
1387,1446,1,1,1
1917,760,1,1,1
1729,333,5,7,7
1729,1457,1,1,1
1729,133,1,1,1
1314,1338,5,9,10
1314,258,7,10,10
1314,48,12,14,14
1660,485,2,2,2
1904,1088,2,3,3
1913,93,1,1,1
1913,378,1,1,1
1913,1033,1,1,1
1913,1414,2,6,6
1657,509,7,7,7
1657,1019,2,2,2
1657,1725,1,1,1
1657,100,2,2,2
1657,1404,1,1,1
1225,1343,2,2,2
1225,12,13,22,22
1225,1260,1,1,1
1225,1323,1,1,1
1225,952,1,1,1
404,941,2,3,3
404,1524,2,2,2
404,1639,2,2,2
937,758,4,8,8
937,1318,2,2,2
937,265,6,10,10
937,882,6,9,10
1477,1997,4,8,9
1477,1330,1,3,3
761,1046,2,2,2
1286,1534,7,12,14
1286,126,1,1,1
1286,1232,9,11,12
412,43,1,1,1
412,1448,2,2,2
412,414,5,9,9
412,415,5,9,9
412,692,2,2,2
412,413,4,8,8
1531,409,8,30,31
884,1359,3,7,9
884,1119,2,5,6
617,1977,1,1,1
617,784,1,1,3
1927,777,1,1,1
1007,1169,4,6,6
1007,1008,6,8,8
1007,1153,6,6,6
1007,1989,8,9,9
1007,631,1,1,1
1580,1964,1,1,1
1389,1781,7,23,23
1348,1337,1,1,1
1348,1351,4,13,13
59,2131,1,1,1
1360,1187,5,5,5
1787,277,1,1,1
359,1042,2,4,4
359,914,1,2,2
359,1001,2,4,4
359,877,1,2,2
359,875,1,1,1
359,881,1,1,1
1981,1756,6,7,7
1458,9,3,9,9
1458,304,8,11,14
1458,1626,6,13,13
1458,1275,4,8,8
1458,2022,1,1,1
1458,1711,6,24,24
1458,1623,4,5,5
1458,1115,7,23,23
1458,1039,1,3,3
1675,1712,2,2,2
819,1991,3,3,3
819,804,2,2,2
1766,742,2,2,2
1766,1529,2,2,2
1766,1928,1,1,1
1766,743,2,3,3
1052,686,1,1,1
1052,688,2,2,2
1052,1887,2,2,2
1875,1141,2,2,2
1875,1668,3,3,3
271,480,1,1,1
271,481,1,1,1
1711,9,1,1,1
1711,1458,1,1,1
1711,2022,3,3,3
1711,304,3,3,3
1711,1623,3,4,4
1711,1115,4,4,5
606,342,9,18,18
606,653,2,3,3
606,652,1,1,1
606,649,8,9,9
481,480,5,5,5
481,1530,2,2,2
481,271,15,27,27
481,476,1,1,1
906,1803,3,3,5
906,281,1,2,4
906,420,6,7,12
906,241,13,22,44
906,1296,3,3,6
906,1227,4,5,10
906,80,1,1,2
906,1763,4,5,9
906,344,16,34,63
906,10,1,1,2
906,184,2,2,3
926,605,1,2,2
926,506,1,2,2
926,1077,1,1,1
48,1338,2,2,2
48,258,2,2,2
48,1314,3,4,4
1092,1784,2,2,2
245,230,3,8,8
881,1042,1,2,2
