EdgeA,EdgeB,FamilyWeight,LanguageWeight,WordWeight
1210,2138,1,1,1
1210,706,2,5,5
1210,277,1,2,2
1210,1378,1,1,1
1210,1913,1,1,1
1210,2575,1,1,1
1210,785,1,1,1
1210,1803,1,1,1
1210,789,1,1,1
1843,1657,1,1,1
1843,1335,1,1,1
1843,163,1,1,1
1843,1198,1,1,1
1843,1039,1,1,1
1843,2023,1,1,1
1843,509,1,1,1
1843,1006,1,1,1
1843,619,1,1,1
1843,1224,1,1,1
1843,1613,1,1,1
1843,1276,1,1,1
1843,1048,1,1,1
1843,1890,1,1,1
1843,1624,1,1,1
1843,361,1,1,1
1555,792,1,1,1
1555,632,1,1,1
1272,1560,1,1,1
1272,1820,1,1,1
1272,691,1,1,1
1272,1758,2,3,3
1272,1200,1,1,1
1272,2262,1,1,1
1272,1327,7,13,16
1272,2257,5,6,6
1272,170,23,113,130
1272,1610,1,1,1
1272,1304,1,1,1
1272,146,1,1,1
1272,1244,1,1,1
1272,1502,1,1,2
1272,1213,1,1,2
1272,1092,1,1,1
1272,778,1,1,1
1272,305,1,1,1
1272,1580,1,1,1
1272,1262,1,2,2
1272,1330,1,1,1
1272,1217,1,1,1
1272,1162,1,1,1
1272,695,1,1,1
1272,1406,1,1,1
1272,1443,1,1,1
1272,420,1,1,1
1272,2,1,1,1
1272,2267,1,1,1
1272,1642,2,2,2
1272,1985,4,4,5
1272,86,1,1,1
1272,907,1,1,1
1272,2256,5,6,6
1272,1883,1,1,1
1272,224,1,1,2
1272,796,1,1,1
1272,1181,1,1,1
1272,337,1,1,1
1272,1393,1,1,1
1272,283,1,1,1
1272,606,1,1,1
1272,171,23,120,141
1272,1784,2,2,2
1272,1333,1,1,1
1272,1199,1,1,1
1272,1643,3,3,3
1272,1890,1,1,1
1272,2266,1,1,1
1272,1640,1,2,2
1272,1550,1,1,1
1272,237,1,1,1
1272,1984,4,4,5
1272,1316,1,1,1
1272,1496,3,3,3
1272,236,3,4,4
1272,1263,3,7,7
1272,1456,1,1,1
1272,1216,6,9,9
1272,773,1,1,1
1373,1012,1,1,1
1373,701,1,1,1
1373,1401,1,1,1
1373,1437,1,1,1
1373,262,1,1,1
1373,525,1,1,1
1373,1172,1,1,1
1373,477,1,1,1
1373,761,1,1,1
1373,1856,1,1,1
1373,418,1,1,1
1645,1966,1,1,1
1645,2002,1,1,1
1645,86,1,1,1
1645,690,2,2,2
1645,1627,1,1,1
1645,1207,1,1,1
1645,1847,1,1,1
1645,1484,1,1,1
1645,155,1,1,1
1645,715,1,1,1
1645,2017,1,1,1
1645,228,1,1,1
1645,1176,1,1,2
1645,1267,1,1,1
1645,1864,1,1,1
1645,1449,1,1,1
1645,193,4,4,4
1645,221,1,1,1
1645,1508,1,1,1
1645,759,1,1,1
1645,2003,1,1,1
1645,1246,9,12,12
1645,44,1,1,1
1645,301,1,1,1
1645,1347,1,1,1
1645,1550,1,1,1
1645,827,1,1,1
1645,1432,1,1,1
1645,1243,1,1,1
1645,1783,1,1,1
1645,1448,1,1,1
1645,10,1,1,1
1645,52,1,1,1
1645,721,17,28,29
1645,1145,1,1,1
1645,379,1,1,1
1645,1170,1,1,1
1645,1109,2,2,2
1645,1856,1,1,1
1645,1013,1,1,1
1645,1314,1,1,1
1645,1187,1,1,1
1645,1395,1,1,2
1645,1887,1,1,1
1645,1242,1,1,1
1645,1111,1,1,1
1645,1667,1,1,1
1372,1926,5,6,6
1372,928,1,1,1
1372,269,1,1,1
1372,488,1,1,1
1372,1229,1,1,1
1372,499,4,4,4
1372,653,2,2,2
1372,1100,1,1,1
1372,348,2,2,2
1372,1446,1,1,1
1372,773,1,1,1
1372,628,1,1,1
1372,221,1,1,1
1372,395,6,6,6
1372,683,1,1,1
1372,1941,1,1,1
1372,1577,1,1,1
1372,1226,1,2,2
1372,579,1,1,1
1372,838,1,1,1
1372,974,2,3,3
1372,670,1,1,1
1372,606,2,2,2
1372,1784,1,1,1
1372,655,10,13,13
1372,1728,1,1,1
1372,860,1,5,5
1372,342,1,1,1
1372,121,1,1,1
1372,2008,1,1,1
1372,2144,1,1,1
1372,1052,1,1,1
1372,247,1,1,1
1372,1385,1,1,1
1372,141,1,1,1
1372,1496,1,1,1
1372,1350,1,1,1
1372,1994,1,1,1
1372,1268,1,1,1
1372,1848,2,2,2
1372,1689,2,2,2
1372,478,1,1,1
1372,1333,1,1,1
1372,1803,1,1,1
1372,662,1,1,1
1372,2118,1,1,1
1471,1226,3,4,4
1471,987,1,1,1
1471,658,1,1,1
1471,1808,1,1,1
1471,1416,1,1,1
1471,1789,1,1,1
1471,784,1,1,2
1471,1342,1,1,1
1471,1500,1,2,2
1471,863,1,1,1
1471,1287,5,5,6
1471,1276,1,1,1
1471,960,2,3,3
1471,281,1,1,1
1471,1014,1,2,2
1471,692,1,1,1
1471,858,1,1,1
1471,345,1,1,1
1471,77,1,1,1
1471,490,1,1,1
1471,19,1,1,1
1471,1269,1,1,1
1471,1498,1,1,1
1471,1624,1,1,1
1471,891,1,1,1
1471,2118,1,1,1
1428,906,1,1,2
1428,1418,1,1,1
1428,1641,1,1,1
1428,653,1,1,1
1428,1033,1,1,1
1428,264,1,1,1
1428,1421,1,1,1
1428,1458,2,2,2
1428,1336,2,3,3
1428,1534,1,1,1
1428,183,1,1,1
1428,622,1,2,2
1428,1100,2,2,2
1428,792,1,1,1
1428,765,1,1,1
1428,1889,3,3,3
1428,479,1,1,1
1428,1387,1,1,1
1428,40,1,1,1
1428,568,1,1,1
1428,345,1,1,1
1428,737,6,13,14
1428,1482,1,1,1
1428,708,5,5,5
1428,695,1,1,1
1428,1224,1,1,1
1428,1231,1,2,2
1428,636,1,1,1
1428,798,1,1,1
1428,1369,1,1,1
1428,1567,1,1,1
1428,2021,3,3,3
1428,1602,1,5,5
1428,1577,1,1,1
1428,1161,1,1,1
1428,1269,1,2,2
1428,1414,1,1,1
1428,228,1,1,1
1428,2003,1,1,1
1428,1393,1,1,1
1428,1749,1,1,1
1428,190,1,1,1
1428,133,1,1,1
1428,1170,1,1,1
1428,700,1,1,1
1428,1565,1,1,1
1428,225,1,1,1
1428,1240,1,1,1
1428,1286,5,6,6
1428,1432,1,1,1
1428,1213,1,1,1
1428,1150,1,1,1
1428,319,1,1,1
1428,281,1,1,1
1428,1448,2,2,2
1428,10,1,1,1
1428,164,1,1,1
1428,1958,1,1,1
1428,702,2,2,2
1428,1660,1,1,1
1428,2146,1,1,1
1428,78,1,1,1
1428,848,1,1,1
1428,1732,1,1,1
1428,630,2,2,2
1428,2253,1,1,1
1428,1519,1,1,1
1428,141,12,52,54
1428,827,1,1,1
1428,1396,1,1,1
1428,178,1,1,1
1428,1689,2,2,2
1428,1456,1,1,1
1428,1803,1,1,1
1428,1623,1,1,1
1428,310,1,1,1
499,1364,2,2,2
499,1226,1,1,1
499,1477,2,2,2
499,677,1,1,1
499,1725,1,1,1
499,684,1,1,1
499,1819,1,1,1
499,1336,1,1,1
499,1997,3,6,6
499,183,1,1,1
499,715,1,1,1
499,597,2,3,3
499,1906,1,1,1
499,1944,1,1,1
499,2008,5,6,6
499,980,1,1,1
499,1035,3,4,4
499,737,1,1,1
499,790,1,1,1
499,383,1,1,1
499,1406,1,1,1
499,256,1,1,1
499,161,1,1,1
499,661,1,1,1
499,1442,1,2,2
499,168,1,1,1
499,2118,1,1,1
1892,924,1,1,1
1892,497,1,1,1
1892,1198,1,1,1
1892,86,1,1,1
1892,1920,1,1,1
1892,102,1,1,1
1892,1356,1,1,1
1892,1201,1,1,1
1892,879,1,1,1
1892,930,1,1,1
1892,1098,1,1,1
1892,116,1,1,1
1892,765,1,1,1
1892,218,1,1,1
1892,586,1,1,1
1892,1090,1,1,1
1892,1785,1,1,1
1892,1917,1,1,1
1892,1710,1,1,1
1892,738,1,1,1
1892,81,1,1,1
1892,695,1,1,1
1892,504,1,1,1
1892,1449,1,1,1
1892,1959,1,1,1
1892,1719,1,1,1
1892,1156,2,2,2
1892,1443,1,1,1
1892,1840,1,1,1
1892,7,1,1,1
1892,1170,3,3,3
1892,700,1,1,1
1892,73,1,1,1
1892,481,1,1,1
1892,127,1,2,2
1892,1274,1,1,1
1892,702,6,8,8
1892,175,2,2,2
1892,1775,1,1,1
1892,323,1,1,1
1892,1743,2,2,2
1892,1425,1,1,1
1892,1541,1,1,1
1892,1958,1,1,1
1892,274,1,1,1
1892,1263,1,1,1
1892,1456,1,1,1
1892,390,1,1,1
1892,21,2,2,2
1892,2133,2,2,2
1892,1079,14,22,23
1892,1812,2,2,2
1892,743,1,1,1
1892,713,1,1,1
1892,1257,1,1,1
1892,1451,1,1,1
1892,708,1,1,1
1892,1331,1,1,1
1892,1729,1,1,1
1892,1913,1,1,1
1892,1325,1,1,1
1892,1764,1,1,1
1892,161,1,3,3
1892,1410,1,1,1
1892,892,1,1,1
1892,2021,3,4,4
1892,1423,1,1,1
1892,984,1,1,1
1892,1277,1,1,1
1892,1506,1,1,1
1892,1749,1,1,1
1892,412,3,3,3
1892,1113,1,1,1
1892,694,1,1,1
1892,1929,1,1,1
1892,1387,1,1,1
1892,1690,1,1,1
1892,856,1,1,1
1892,761,1,1,1
1892,1448,4,6,6
1892,1408,1,1,2
1892,1452,2,2,2
1892,480,1,1,1
1892,1550,1,1,1
1892,1417,1,1,1
1892,1243,1,1,1
1892,1806,1,1,1
1892,1608,1,1,2
1892,345,1,1,1
1892,1831,1,1,1
1587,1338,1,1,1
1587,406,1,1,1
1587,375,14,19,19
1587,981,1,1,1
1587,2022,1,1,1
1587,1586,20,39,41
1587,2133,1,1,1
1587,42,10,21,21
1587,1689,1,1,1
1587,674,1,1,1
1587,21,1,1,3
1587,1922,1,1,1
1587,1079,4,5,6
1587,376,7,7,7
1587,1728,2,2,2
1587,53,1,1,1
1587,1635,1,1,1
1587,1550,1,1,1
1587,2013,1,1,1
1587,1387,1,1,1
1587,1408,3,3,4
1587,1335,1,1,1
1587,1185,1,1,1
1587,1676,1,1,1
1587,794,1,1,1
1587,1035,1,1,1
1587,1407,1,1,1
1587,578,2,2,2
1587,1330,1,1,1
1587,743,1,1,1
1587,1752,1,1,1
1587,1580,1,1,1
1587,1602,1,1,1
1587,1608,1,1,1
1587,705,1,1,1
1587,1743,1,1,1
1587,175,1,1,1
1587,43,1,1,1
1587,1107,1,1,1
1587,2575,1,1,1
240,1750,1,1,1
240,585,1,1,1
952,1757,1,1,1
952,1415,1,1,1
952,1226,2,2,2
952,1441,1,1,1
952,1906,1,1,1
952,691,5,7,7
952,204,1,1,1
952,1506,1,1,1
952,1292,1,1,1
952,1789,2,2,2
952,965,6,8,8
952,1944,2,3,3
952,714,1,1,1
952,630,1,1,1
952,1921,1,1,1
952,1225,10,12,12
952,1571,1,1,1
952,1260,3,3,3
952,1169,1,1,1
952,1098,1,1,1
952,1407,1,1,1
952,960,3,4,4
952,626,1,1,1
952,1812,1,1,1
952,858,2,3,3
952,652,1,1,1
952,730,1,1,1
952,989,1,1,1
952,1732,5,9,9
952,695,2,2,2
952,1752,1,1,1
952,716,1,1,1
952,978,1,1,1
952,117,1,1,1
952,1265,1,1,1
952,1565,4,4,4
952,27,8,42,43
952,1343,2,2,2
952,892,13,31,32
952,1353,1,1,1
1909,1501,1,1,1
1909,86,1,1,1
1909,1760,1,1,1
1909,1201,1,1,1
1909,765,4,6,6
1909,1100,1,1,1
1909,1903,1,1,1
1909,2017,5,6,6
1909,360,2,2,2
1909,1547,1,1,1
1909,1601,1,1,1
1909,1676,1,1,1
1909,735,1,1,1
1909,321,1,1,1
1909,378,1,1,1
1909,383,1,1,1
1909,672,1,1,1
1909,501,1,1,1
1909,804,1,1,1
1909,421,1,1,1
1909,1519,1,1,1
1909,259,1,1,1
1909,1607,1,1,1
1909,819,1,1,1
1909,808,1,1,1
1909,14,1,1,1
1909,1761,1,1,1
1909,1442,1,1,1
1909,1404,1,1,1
1909,710,1,1,1
1909,301,1,1,1
1909,1783,1,1,1
1909,127,1,1,1
1909,175,1,1,1
1909,52,11,13,14
1909,1884,1,1,1
1909,1840,1,1,1
1909,6,1,1,3
1909,492,1,1,1
1909,141,1,1,1
1909,1580,1,1,1
1909,956,1,1,1
1909,1588,1,1,1
1909,1395,1,1,1
1909,1887,1,1,1
1909,159,1,1,1
1344,1991,1,1,1
1344,936,1,1,1
1344,819,1,1,1
1344,1277,1,1,1
1344,631,1,1,1
1344,1393,1,1,1
1344,1008,1,1,1
1344,1345,6,9,9
1344,1236,1,1,1
1344,1201,1,1,1
1344,820,2,2,2
1344,1502,2,2,2
1344,1398,1,1,1
1344,1157,1,1,1
1344,1875,1,1,1
1344,264,7,17,17
1344,1553,1,1,1
1344,1331,7,30,31
1344,978,1,1,1
1344,933,1,1,1
1344,2261,2,2,2
1344,1540,1,1,1
1344,1287,1,1,1
1202,1600,1,1,1
1202,2018,1,1,1
1202,305,1,1,1
1202,1198,6,12,13
1202,1641,1,1,1
1202,706,1,1,1
1202,232,1,1,1
1202,2023,1,1,1
1202,1123,1,1,1
1202,418,1,1,1
1202,852,1,1,1
1202,1229,5,6,7
1202,178,1,1,1
1202,1203,4,4,4
1202,1244,6,7,7
1202,1618,1,1,1
1202,634,1,1,1
1202,479,5,13,13
1202,1228,1,1,1
1202,1307,1,1,1
1202,2255,1,1,1
1202,1938,1,1,1
1202,1651,1,1,1
1202,713,1,1,1
1202,1093,1,1,1
1202,241,1,1,1
1202,1531,1,1,1
1202,1217,1,1,1
1202,1881,2,2,2
1202,1617,1,1,1
1202,1553,1,1,1
1202,1537,1,1,1
1202,96,1,1,1
1202,323,1,1,1
1202,1383,2,2,2
1202,1280,1,1,1
1202,1517,1,1,1
1202,1410,1,1,1
1202,474,1,1,1
1202,665,1,1,1
1202,2261,1,1,1
1202,907,1,1,1
1202,1265,8,10,13
1202,406,1,1,1
1202,1781,1,1,1
1202,618,1,1,2
1202,698,1,1,1
1202,1231,1,1,1
1202,1671,1,1,1
1202,3,1,1,1
1202,1243,11,12,14
1202,1743,1,1,1
1202,1115,1,1,1
1202,113,1,1,1
1202,1422,1,1,1
1202,1286,1,1,1
1202,762,1,1,1
1202,301,2,3,3
1202,377,5,12,13
1202,1992,1,3,3
1202,1474,1,1,1
1202,711,9,17,19
1202,1619,1,1,1
1202,2254,1,1,1
1202,1599,1,1,1
1202,1851,1,1,1
1202,1513,1,1,1
1202,1496,2,2,2
1202,2575,1,1,1
1202,1936,1,3,3
1202,1395,1,1,1
1202,785,4,4,4
1202,646,1,1,1
1202,1923,1,1,1
794,1613,1,1,1
794,819,1,1,1
794,213,1,1,1
794,1226,1,1,1
794,834,1,1,1
794,688,1,2,2
794,1220,1,1,1
794,1201,5,19,19
794,647,2,2,2
794,36,1,1,1
794,31,1,1,1
794,1660,1,1,1
794,804,1,1,1
794,1213,1,1,1
794,1360,1,3,3
794,1632,1,1,1
794,323,1,1,1
794,1257,1,1,1
794,1705,1,1,1
794,1406,1,1,1
794,1690,1,1,1
794,851,1,1,1
794,777,2,3,3
783,733,3,3,3
783,945,1,1,1
783,720,2,2,2
783,1766,2,2,2
783,2133,1,1,1
783,273,1,1,1
783,2139,1,1,1
783,1338,1,1,1
783,1132,1,1,1
783,1199,1,1,1
783,1502,2,5,5
783,146,1,1,1
783,2007,1,1,1
783,601,1,1,1
783,782,8,10,11
783,477,1,1,1
783,1531,1,1,1
783,1984,1,1,1
783,1535,1,1,1
783,1331,1,2,2
783,1696,1,1,1
783,1268,1,1,1
783,722,1,1,1
404,851,1,1,1
404,3,1,1,1
404,1944,1,1,1
404,154,1,1,1
404,1297,1,1,1
404,2133,1,1,1
404,418,1,1,1
404,655,1,1,1
404,1235,1,1,1
404,941,3,7,7
404,754,1,1,1
404,792,2,2,2
404,1639,9,15,15
404,1711,1,1,1
404,1906,1,2,2
404,887,1,1,1
404,1483,1,1,1
404,477,1,1,1
404,1035,1,1,1
404,1223,1,1,1
404,345,3,3,3
404,2002,1,1,1
404,785,2,2,2
404,763,1,1,1
404,1343,1,1,1
404,1794,1,1,1
404,354,1,1,1
404,425,1,1,1
404,1524,10,18,18
404,1594,1,1,1
404,1847,1,1,1
404,731,6,9,10
404,1401,1,1,1
404,948,2,2,2
138,897,1,1,1
138,72,1,1,1
138,275,1,1,1
138,579,1,1,1
138,1705,1,1,1
138,677,1,1,1
138,2001,1,1,1
138,1445,1,1,1
138,119,2,3,3
138,498,1,1,1
138,1355,1,1,1
138,365,2,3,3
138,1235,1,1,1
138,1574,2,2,2
138,38,1,1,1
138,1439,9,10,10
138,1007,1,1,1
138,1258,1,1,1
138,1453,11,21,21
138,1128,1,1,1
138,678,1,1,1
1346,663,1,1,1
1346,1966,1,1,1
1346,623,1,1,1
1346,1961,2,2,2
1346,618,1,1,1
1346,1124,1,1,1
1346,1333,19,38,42
1346,413,1,1,1
1346,1363,8,12,12
1346,24,1,1,1
1346,1487,1,1,1
1346,1169,1,1,1
1346,2018,1,1,1
1346,1745,1,1,1
1346,1481,1,1,1
1346,923,1,1,1
1346,1071,1,1,1
1346,1828,1,1,1
1346,1123,2,2,2
1346,1155,1,1,1
1346,624,1,1,1
1346,1592,1,1,1
1346,1393,1,1,1
1346,1606,1,1,1
1346,1347,2,2,2
1346,674,1,1,1
1346,1784,1,1,1
1346,943,1,1,1
1346,700,1,1,1
1346,355,1,1,1
1346,897,1,1,1
1346,1774,1,1,1
1346,1483,1,1,1
1346,1811,1,1,1
1346,1301,1,1,1
1346,1957,1,1,1
1346,1994,1,1,1
1346,760,1,1,1
1346,2136,2,2,2
1346,777,1,1,1
1346,191,1,1,1
1346,2012,7,7,7
1346,1730,1,1,1
1346,2118,1,1,1
1065,249,1,1,1
1065,1977,1,1,1
1065,1632,1,1,1
1065,388,2,3,3
1065,1072,1,1,1
1065,916,1,1,1
1065,930,1,1,1
1065,763,1,1,1
1065,1316,1,1,1
1065,293,1,1,1
1065,1678,1,1,1
1065,1252,1,1,1
1065,539,2,3,3
1065,843,2,2,2
1065,1204,1,1,1
1065,1914,1,1,1
1065,629,1,1,1
584,1991,1,1,1
584,163,1,1,1
584,1198,2,2,2
584,1973,1,1,1
584,1005,1,1,1
584,1674,2,5,5
584,1593,1,1,1
584,1203,1,1,1
584,239,1,1,1
584,1244,1,2,2
584,1562,1,1,1
584,676,1,1,1
584,1141,1,1,1
584,1100,1,1,1
584,1881,1,1,1
584,1764,1,1,1
584,1392,1,1,1
584,259,1,1,1
584,1426,3,3,3
584,1416,1,1,1
584,1123,2,3,3
584,1518,1,1,1
584,1292,2,2,2
584,785,1,1,1
584,1884,9,12,12
584,1784,1,1,1
584,773,1,1,1
584,887,2,2,2
584,1256,1,1,1
584,377,1,1,1
584,1448,1,1,1
584,1585,1,1,2
584,1398,1,1,1
584,1668,1,1,1
584,1810,1,1,1
584,1595,1,1,1
584,908,1,1,2
584,706,1,1,1
584,1533,1,1,1
584,759,1,3,5
584,525,1,1,1
584,1240,1,1,1
584,478,1,1,1
584,1278,1,1,1
474,234,1,1,1
474,772,1,1,1
474,1174,1,1,1
474,819,1,1,1
474,1613,1,1,1
474,580,1,1,1
474,1088,1,1,1
474,763,1,1,1
474,786,1,1,1
474,1235,1,1,1
474,1458,1,1,1
474,1616,7,10,10
474,1247,1,1,1
474,749,2,2,2
474,1204,2,2,2
474,628,1,1,1
474,1622,13,27,27
474,629,2,2,2
474,1992,1,1,1
474,479,1,1,1
474,603,3,3,3
474,1895,14,21,21
474,1227,1,1,1
474,735,1,1,1
474,158,2,2,2
474,1600,13,20,23
474,1217,1,1,1
474,326,1,1,1
474,1729,1,1,1
474,2013,1,1,1
474,1432,1,1,1
474,1014,1,1,1
474,332,2,2,2
474,1281,1,1,1
1519,1131,1,1,1
1519,1212,1,1,1
1519,1410,1,1,1
1519,421,4,4,4
1519,680,1,1,1
1519,1498,1,1,1
1519,688,1,1,1
1519,53,1,1,1
1519,355,2,2,2
1519,1507,1,1,1
1519,754,4,4,5
1519,1829,5,5,5
1519,1226,1,1,1
1519,1160,1,1,1
1519,1127,1,1,1
1519,348,1,1,1
1519,1446,1,1,1
1519,773,1,1,1
1519,367,2,2,2
1519,366,1,1,1
1519,1228,1,1,1
1519,1090,1,1,1
1519,1387,1,1,1
1519,378,1,1,1
1519,1915,1,1,1
1519,383,2,2,2
1519,1209,1,1,1
1519,1847,1,1,1
1519,1069,1,1,1
1519,765,1,1,1
1519,1991,1,1,1
1519,1453,1,1,1
1519,1888,1,1,1
1519,1098,1,1,1
1519,1477,1,1,1
1519,2133,1,1,1
1519,1047,1,1,1
1519,2003,9,17,18
1519,605,1,1,1
1519,1626,1,1,1
1519,301,1,1,1
1519,643,1,1,1
1519,827,1,1,1
1519,2,1,1,1
1519,225,1,1,1
1519,714,1,1,1
1519,1887,1,1,1
1519,1452,1,1,1
1519,303,1,1,1
1519,205,1,1,1
1519,1632,1,1,1
1519,1441,1,1,1
1519,1360,1,1,1
1519,492,1,1,1
1519,1599,1,1,1
1519,1135,1,1,1
1519,1752,2,2,2
1519,141,1,1,1
1519,1413,1,2,2
1519,956,20,59,63
1519,1172,1,1,1
1519,1594,1,1,1
1519,1107,1,1,1
1519,1437,1,1,1
1519,159,1,1,1
1519,1447,2,2,2
1519,310,1,1,1
1324,1161,1,1,1
1324,1414,1,1,1
1324,2003,1,1,1
1324,1816,1,1,1
1324,619,1,1,1
1324,1434,1,1,1
1324,765,1,1,1
1324,1672,1,1,1
1324,1234,4,5,5
1324,1160,1,1,1
1324,183,1,1,1
1324,585,1,1,1
1324,1585,2,2,3
1324,1381,1,1,1
1324,782,1,1,1
1324,1452,1,1,2
1324,95,1,1,1
1324,1407,1,1,1
1324,1205,1,1,1
1324,1280,3,3,3
1324,1192,1,1,1
1324,1052,1,1,2
1324,1768,1,1,1
1324,96,2,3,3
1324,1574,1,1,1
1324,1218,1,1,1
1324,827,2,2,2
1941,1561,14,21,23
1941,383,1,1,1
1941,579,1,1,1
1941,1940,2,2,2
1941,1203,1,1,1
1941,255,1,1,1
1941,656,2,2,2
1941,3,2,2,2
1941,1669,1,1,1
1882,653,1,1,1
1882,1883,22,84,85
1882,1789,1,1,1
1882,1005,1,1,1
1882,3,1,1,1
1882,204,2,2,2
1882,728,16,24,27
1882,1092,1,1,1
1882,1593,1,1,1
1882,1606,1,1,1
1882,690,1,1,1
1882,355,1,1,1
1882,1238,1,1,1
1882,1841,1,1,1
1882,1559,1,1,1
1882,1554,1,1,1
1882,1816,3,3,3
1882,762,1,1,1
1882,742,2,2,2
1882,241,1,1,1
1882,411,1,1,1
1882,960,1,1,1
1882,1963,1,1,1
1882,107,1,1,1
1882,344,1,1,1
1882,477,1,1,1
1882,1753,1,1,1
1882,1669,1,1,1
1882,864,1,1,1
1882,737,1,1,1
1882,1277,1,1,1
1882,672,4,5,5
1882,1591,2,2,2
1882,1553,1,1,1
1882,1806,2,2,2
1882,1685,2,2,2
1882,1544,1,1,1
1882,82,1,1,1
1882,27,1,1,1
1882,1888,1,1,1
1882,1221,1,1,1
1882,1485,2,2,2
1882,1686,2,2,2
1445,1156,2,3,3
1445,736,1,1,4
1445,1457,1,1,1
1445,928,1,1,1
1445,1278,1,1,1
1445,1113,4,6,6
1445,85,1,2,2
1445,1468,1,1,1
1445,1487,1,1,1
1445,827,8,10,10
1445,300,1,1,1
1445,38,1,4,5
1445,430,7,15,18
1445,615,1,1,1
1445,127,1,1,1
1445,1687,1,1,1
1445,772,1,1,1
1445,121,3,3,3
1445,784,1,1,1
1445,1264,2,2,2
1445,678,1,1,1
1445,1464,1,1,1
1445,568,1,1,1
1445,916,1,1,1
1445,297,1,1,1
1445,1109,1,1,1
1445,581,9,13,14
1445,1588,13,30,35
1445,421,1,1,1
1445,2004,1,1,1
1445,352,2,5,5
819,1212,1,1,1
819,262,2,3,3
819,817,2,2,3
819,1991,9,11,13
819,667,1,1,1
819,998,1,1,1
819,1681,2,2,2
819,1844,1,1,1
819,688,1,1,1
819,744,2,2,2
819,273,1,1,1
819,1375,1,1,1
819,1726,1,1,1
819,1207,1,1,1
819,765,1,1,1
819,1543,1,1,1
819,617,1,1,1
819,1643,1,1,1
819,797,1,1,1
819,723,1,1,1
819,591,1,1,1
819,778,1,1,1
819,1592,1,1,1
819,1301,1,1,1
819,1093,2,2,2
819,1121,1,1,1
819,1874,1,1,1
819,816,1,1,1
819,956,1,1,1
